lambda[nm],I_Ref_Start[au],I_Ref_Stop[au],I_Ref_Mean[au],I_Dunkel[au],I_70_70[au],I_70_80[au],I_70_90[au],I_70_100[au],I_70_110[au],I_70_120[au],I_70_130[au],I_70_140[au],I_90_70[au],I_90_80[au],I_90_90[au],I_90_100[au],I_90_110[au],I_90_120[au],I_90_130[au],I_90_140[au]
675.683,18431.978,16261.654,17346.816,146.763,17770.115,28738.587,38123.221,36834.298,25932.5,25398.712,26867.856,23385.24,19865.635,21228.519,21961.837,31501.51,23191.5,21808.673,22298.298,19879.394
675.812,18374.495,16213.269,17293.881999999998,140.624,17651.01,28631.0,38000.01,36702.692,25839.413,25293.106,26850.183,23275.663,19730.817,21177.721,21881.529,31388.673,23107.779,21781.654,22167.615,19785.144
675.94,18338.183,16142.952,17240.5675,149.925,17605.856,28527.49,37987.615,36625.49,25753.433,25243.558,26683.712,23153.769,19704.702,21100.269,21858.971,31378.808,23073.779,21712.106,22143.183,19778.769
676.068,18225.581,16051.808,17138.694499999998,141.355,17531.01,28366.423,37878.712,36485.5,25645.663,25068.712,26568.817,23089.317,19582.971,20965.837,21701.231,31279.769,22987.346,21599.5,22018.577,19643.115
676.196,18242.086,16052.596,17147.341,135.688,17536.827,28374.01,37834.202,36456.683,25660.971,25160.327,26559.76,23097.76,19627.952,21023.51,21790.615,31297.827,23025.721,21656.894,22103.913,19703.894
676.324,18140.215,15998.135,17069.175,151.151,17444.058,28146.26,37723.962,36272.712,25530.654,24993.635,26420.865,22924.24,19477.644,20880.606,21671.183,31182.279,22894.971,21498.404,21969.183,19567.144
676.452,18073.806,15901.25,16987.528,144.914,17345.077,28025.029,37610.24,36225.317,25438.096,24888.731,26370.673,22811.567,19402.135,20815.067,21658.096,31108.74,22837.058,21451.538,21917.519,19524.731
676.58,18006.323,15875.798,16941.0605,136.645,17341.971,27980.163,37525.288,36137.452,25364.365,24792.163,26192.038,22797.346,19388.202,20731.731,21513.288,31046.288,22798.048,21379.327,21808.115,19432.356
676.708,17956.72,15783.471,16870.0955,146.538,17305.587,27848.558,37507.952,36014.923,25336.75,24729.875,26146.385,22738.798,19305.519,20665.221,21497.067,30991.154,22752.288,21296.26,21797.779,19359.51
676.837,17898.817,15747.865,16823.341,140.946,17227.808,27742.933,37364.231,35866.26,25229.692,24650.125,26015.135,22640.346,19234.154,20554.558,21437.663,30954.01,22687.26,21304.837,21675.385,19323.385
676.965,17953.774,15850.356,16902.065000000002,143.366,17268.962,27746.269,37338.087,35898.817,25274.154,24632.952,26065.298,22605.346,19299.904,20646.24,21501.74,30964.221,22727.327,21328.702,21761.51,19421.279
677.093,17962.011,15841.558,16901.7845,138.215,17266.606,27666.106,37344.462,35837.769,25322.173,24658.106,26043.875,22610.76,19338.125,20664.615,21504.442,30991.067,22748.317,21346.462,21738.923,19405.865
677.221,17789.183,15674.808,16731.9955,139.624,17124.029,27522.404,37068.096,35645.663,25087.769,24440.75,25791.462,22441.5,19144.288,20427.154,21338.087,30758.548,22585.788,21117.587,21558.24,19160.615
677.349,17682.366,15567.26,16624.813000000002,138.387,17050.817,27311.288,36954.587,35483.625,24948.115,24317.798,25691.663,22248.288,18963.135,20339.481,21178.654,30604.317,22457.856,21043.067,21463.923,19088.231
677.477,17734.129,15650.529,16692.329,160.14,17035.183,27303.375,36972.202,35487.904,24966.673,24305.654,25702.894,22263.721,19012.26,20338.087,21245.212,30688.981,22502.144,21094.635,21477.288,19139.596
677.605,17623.075,15480.548,16551.8115,135.548,16896.144,27104.125,36853.615,35364.202,24825.394,24153.067,25567.567,22086.981,18845.231,20223.385,21086.519,30482.683,22369.471,20925.058,21333.635,18968.856
677.733,17557.957,15522.606,16540.281499999997,145.376,16907.0,26996.154,36785.25,35202.76,24756.452,24075.413,25476.904,22093.462,18863.01,20167.144,21079.885,30548.654,22429.596,20889.048,21292.904,18913.24
677.862,17450.989,15447.5,16449.2445,130.591,16860.923,26945.058,36731.202,35114.385,24681.875,24009.548,25377.192,22001.865,18789.202,20118.048,21049.125,30493.99,22327.269,20861.087,21249.654,18881.029
677.99,17503.247,15424.769,16464.008,131.237,16818.115,26909.692,36650.433,35087.346,24686.481,24003.673,25400.24,21939.644,18812.779,20036.548,21011.01,30486.635,22307.462,20834.683,21235.663,18873.269
678.118,17442.452,15416.712,16429.582000000002,141.581,16798.0,26813.096,36545.279,35025.346,24624.5,23951.26,25259.962,21886.173,18772.115,20047.385,21006.048,30383.058,22308.683,20811.558,21189.26,18868.587
678.246,17355.409,15304.471,16329.939999999999,148.71,16732.635,26730.51,36493.077,34883.413,24564.75,23850.433,25114.923,21785.394,18683.433,19933.173,20880.692,30353.644,22229.471,20718.106,21117.808,18761.577
678.374,17369.043,15312.519,16340.781,140.301,16749.077,26685.433,36438.327,34806.365,24528.865,23822.038,25108.894,21778.875,18636.788,19936.221,20911.567,30331.788,22203.913,20712.154,21086.865,18750.663
678.502,17266.183,15195.423,16230.803,142.054,16578.817,26445.106,36228.615,34717.135,24344.99,23659.673,24965.75,21593.548,18484.0,19770.74,20783.067,30184.779,22076.442,20581.327,20943.154,18669.327
678.63,17159.075,15142.942,16151.0085,138.624,16539.596,26388.788,36269.115,34573.029,24256.971,23587.548,24843.837,21515.048,18411.298,19705.231,20664.077,30132.625,22030.26,20531.558,20868.125,18532.404
678.758,17125.946,15140.019,16132.9825,156.548,16528.471,26332.577,36177.01,34498.212,24241.279,23526.596,24811.519,21514.346,18450.0,19679.173,20675.904,30099.683,22044.269,20530.096,20908.846,18524.731
678.887,17210.72,15199.75,16205.235,141.602,16614.683,26364.308,36226.865,34613.74,24312.25,23610.356,24894.029,21545.779,18511.692,19723.433,20765.202,30164.548,22141.827,20647.49,20943.404,18615.933
679.015,17023.774,14983.433,16003.603500000001,142.753,16366.048,26051.769,35954.087,34278.163,24029.212,23311.538,24623.587,21273.894,18263.048,19487.087,20488.644,29926.99,21913.817,20350.74,20688.212,18367.721
679.143,16976.129,14933.99,15955.0595,136.043,16313.26,26016.288,35890.981,34205.712,24000.356,23286.615,24546.577,21226.298,18231.76,19450.163,20484.192,29884.173,21815.692,20289.981,20643.538,18325.481
679.271,16946.387,14923.413,15934.9,151.484,16282.442,25944.471,35796.962,34150.125,23959.442,23210.856,24462.817,21184.808,18163.74,19403.01,20431.24,29854.183,21830.712,20275.462,20605.288,18312.442
679.399,16907.57,14890.269,15898.9195,147.946,16272.106,25833.779,35740.365,34080.885,23904.962,23139.981,24402.337,21122.462,18189.51,19328.135,20387.019,29837.702,21762.99,20211.192,20593.058,18230.26
679.527,16857.645,14842.644,15850.1445,135.731,16236.683,25841.212,35628.26,34013.865,23926.356,23129.029,24310.413,21075.894,18126.048,19248.942,20352.856,29874.346,21756.644,20214.865,20535.769,18229.596
679.655,16903.688,14910.615,15907.1515,135.065,16229.442,25741.279,35684.413,33963.99,23854.01,23100.798,24288.875,21073.538,18131.038,19308.346,20422.837,29764.875,21796.135,20233.923,20521.558,18212.24
679.783,16759.559,14788.125,15773.842,136.742,16111.26,25564.635,35564.452,33829.635,23723.298,22940.096,24176.183,20894.538,18028.279,19161.712,20266.615,29656.452,21654.288,20084.462,20481.327,18104.971
679.912,16675.785,14705.904,15690.8445,143.323,16068.952,25480.923,35432.202,33765.683,23668.567,22880.538,24098.125,20839.327,17915.519,19108.635,20231.163,29596.115,21605.26,20020.933,20367.942,17991.51
680.04,16790.828,14827.452,15809.14,140.774,16165.875,25560.933,35494.74,33802.99,23759.154,22958.904,24214.308,20972.644,18059.635,19244.779,20353.058,29690.625,21759.798,20166.404,20480.087,18132.442
680.168,16595.753,14637.471,15616.612000000001,139.172,15949.51,25327.154,35334.51,33545.933,23543.019,22764.25,23982.962,20724.385,17841.029,18996.865,20091.529,29507.846,21515.221,19963.394,20287.308,17938.394
680.296,16590.839,14624.769,15607.804,142.656,15969.788,25290.231,35223.423,33460.231,23495.462,22704.192,23899.558,20684.923,17798.433,18948.894,20102.538,29501.683,21532.654,19894.308,20251.837,17930.212
680.424,16547.398,14578.385,15562.891500000002,137.774,15944.942,25185.51,35186.567,33472.74,23450.346,22643.067,23845.827,20640.692,17774.51,18907.635,20036.279,29483.375,21457.442,19849.625,20206.827,17832.481
680.552,16483.774,14500.433,15492.103500000001,146.409,15858.683,25045.942,35089.817,33324.298,23346.173,22572.135,23732.856,20518.538,17669.625,18837.51,19946.375,29340.692,21368.481,19821.087,20136.183,17800.577
680.68,16413.774,14451.529,15432.6515,152.161,15805.5,24972.365,34958.702,33216.5,23313.894,22505.529,23710.962,20437.827,17628.519,18755.923,19915.173,29395.856,21361.663,19756.01,20022.0,17725.173
680.808,16397.118,14438.923,15418.020499999999,142.968,15747.962,24900.279,34914.452,33160.202,23216.308,22434.577,23562.288,20363.798,17561.663,18715.923,19847.029,29294.212,21322.077,19678.827,20013.038,17654.644
680.937,16313.065,14362.837,15337.951000000001,134.989,15698.048,24826.096,34843.279,33133.394,23200.913,22354.163,23560.538,20339.135,17549.673,18655.49,19817.74,29256.346,21263.856,19630.173,19933.712,17602.981
681.065,16355.763,14388.038,15371.9005,133.462,15732.769,24816.125,34808.635,33110.394,23209.058,22335.923,23502.548,20282.779,17552.75,18672.394,19820.721,29269.5,21321.317,19684.183,19957.462,17652.702
681.193,16258.548,14280.471,15269.5095,137.656,15620.125,24602.846,34725.413,32951.385,23081.433,22209.202,23424.029,20199.346,17479.173,18557.115,19726.019,29107.413,21245.0,19573.49,19885.788,17559.837
681.321,16141.194,14253.779,15197.486499999999,137.796,15540.212,24573.346,34638.567,32829.885,22974.24,22114.51,23261.712,20128.74,17381.587,18455.231,19692.365,29069.837,21178.74,19506.51,19785.462,17480.981
681.449,16217.452,14327.923,15272.6875,137.774,15613.606,24551.019,34628.49,32892.029,22993.337,22173.808,23343.577,20128.442,17443.49,18483.442,19716.692,29141.115,21168.452,19561.038,19875.202,17522.221
681.577,16114.634,14214.856,15164.744999999999,138.763,15524.404,24456.875,34482.933,32718.75,22934.442,22076.26,23236.865,20035.433,17362.846,18431.077,19647.356,29078.981,21126.692,19455.346,19754.788,17441.096
681.705,16101.72,14202.913,15152.3165,144.914,15482.962,24403.644,34547.087,32694.99,22914.481,22049.779,23156.865,19956.288,17289.087,18385.125,19606.798,29041.548,21141.596,19400.731,19713.019,17416.058
681.833,16074.763,14170.106,15122.4345,136.763,15452.452,24362.01,34409.51,32620.202,22832.462,21961.548,23104.481,19917.856,17273.308,18333.894,19578.087,29030.769,21101.029,19440.288,19699.894,17351.692
681.962,15997.075,14123.538,15060.3065,145.57,15401.644,24240.644,34312.587,32534.471,22798.587,21899.558,22974.394,19823.231,17197.067,18245.635,19506.413,28921.26,21024.692,19329.087,19605.442,17297.029
682.09,15957.398,14041.654,14999.526,144.849,15323.24,24170.26,34254.192,32448.048,22765.058,21834.183,22931.596,19774.183,17127.01,18184.538,19491.788,28868.231,20984.067,19307.048,19556.269,17216.452
682.218,15920.215,14005.346,14962.7805,132.978,15327.038,24115.048,34176.538,32432.144,22644.596,21777.538,22880.606,19694.212,17109.452,18153.673,19379.846,28869.087,20971.0,19267.154,19514.115,17189.817
682.346,15879.0,14015.952,14947.475999999999,133.387,15301.702,24030.058,34117.135,32303.452,22672.173,21783.192,22815.519,19658.317,17087.087,18138.731,19335.048,28833.913,20944.644,19261.885,19466.769,17171.327
682.474,15794.763,13923.962,14859.3625,145.215,15201.846,23916.01,34049.625,32234.5,22535.029,21626.654,22712.212,19596.288,17034.327,18032.885,19338.894,28752.163,20848.173,19157.558,19425.827,17083.856
682.602,15780.978,13939.865,14860.4215,138.613,15176.096,23925.933,34008.625,32203.538,22494.663,21602.5,22708.385,19527.433,16941.885,17999.654,19272.788,28702.971,20895.885,19153.106,19380.663,17054.365
682.73,15777.946,13943.115,14860.5305,139.129,15222.442,23817.788,33955.317,32212.471,22530.202,21581.029,22685.038,19532.827,17002.135,18021.683,19305.904,28756.212,20947.231,19157.788,19438.058,17099.923
682.858,15706.753,13828.721,14767.737000000001,134.398,15085.846,23713.183,33851.865,32065.154,22431.5,21451.154,22553.942,19443.288,16892.74,17864.24,19210.577,28695.654,20813.471,19067.394,19294.971,17010.183
682.987,15686.172,13814.462,14750.317,161.161,15072.404,23690.558,33797.625,32034.452,22370.558,21451.913,22492.923,19386.452,16890.538,17841.01,19156.952,28634.76,20747.077,19080.077,19310.856,16976.769
683.115,15670.699,13806.75,14738.7245,138.441,15059.413,23589.5,33769.346,32010.337,22355.048,21413.433,22474.846,19374.904,16855.163,17855.567,19148.404,28596.154,20787.577,19013.923,19245.558,16916.721
683.243,15643.473,13755.885,14699.679,136.183,15019.433,23567.0,33703.538,31885.606,22292.212,21315.077,22415.538,19271.096,16786.817,17802.0,19117.548,28558.356,20723.721,18982.827,19196.163,16896.817
683.371,15605.957,13754.404,14680.1805,137.409,15021.327,23504.308,33680.106,31950.298,22248.75,21265.942,22350.365,19231.183,16742.25,17749.452,19092.76,28606.808,20728.769,18912.433,19190.192,16827.481
683.499,15532.72,13699.154,14615.937,132.355,14911.106,23353.51,33580.548,31785.404,22192.827,21196.356,22283.644,19121.385,16703.654,17690.452,19037.404,28504.731,20662.029,18914.75,19139.731,16772.346
683.627,15522.516,13695.577,14609.0465,137.323,14945.519,23362.346,33551.962,31752.048,22218.587,21201.663,22241.625,19118.721,16702.76,17650.942,19045.067,28519.0,20683.837,18864.298,19119.933,16803.019
683.755,15472.43,13611.231,14541.8305,133.226,14898.548,23246.394,33437.952,31679.442,22086.212,21123.183,22155.904,19054.077,16653.202,17632.952,18951.962,28460.029,20596.51,18831.913,19091.038,16734.76
683.883,15421.323,13581.462,14501.3925,144.527,14841.481,23231.875,33353.74,31641.548,22080.587,21133.269,22140.779,18992.529,16578.731,17570.019,18934.615,28478.029,20593.731,18797.538,18998.49,16668.365
684.012,15396.344,13582.606,14489.474999999999,143.065,14810.952,23151.846,33339.587,31539.452,22039.673,21056.558,22033.125,18947.606,16562.692,17515.25,18887.115,28423.317,20586.288,18784.673,19029.163,16626.913
684.14,15327.667,13522.0,14424.8335,142.677,14779.644,23035.423,33218.394,31477.731,22010.077,20949.404,21952.981,18901.019,16521.192,17456.577,18828.885,28332.827,20515.452,18728.74,18966.385,16577.788
684.268,15349.28,13487.423,14418.3515,138.398,14756.308,23037.067,33294.413,31485.433,21952.962,20940.548,21974.135,18892.106,16503.202,17448.433,18819.779,28346.529,20522.154,18728.038,18953.558,16610.212
684.396,15374.839,13517.298,14446.068500000001,139.871,14782.827,22982.692,33222.212,31440.019,21970.817,20979.029,21947.894,18920.654,16524.087,17454.154,18863.952,28392.702,20547.24,18747.75,18939.077,16633.538
684.524,15319.989,13455.202,14387.5955,134.441,14704.538,22914.654,33118.24,31409.519,21866.75,20897.721,21797.163,18791.442,16432.673,17368.837,18736.221,28345.337,20493.481,18639.288,18871.99,16512.269
684.652,15307.086,13450.962,14379.024,141.441,14716.452,22906.442,33069.885,31318.865,21841.587,20842.529,21811.567,18760.308,16450.683,17351.115,18748.846,28283.971,20472.577,18644.019,18846.327,16505.308
684.78,15259.194,13421.202,14340.198,137.656,14665.356,22826.038,33027.154,31273.769,21825.952,20795.856,21753.077,18699.654,16431.038,17336.837,18729.077,28240.394,20494.76,18610.394,18840.01,16478.942
684.908,15224.925,13343.106,14284.0155,149.935,14631.663,22769.337,32990.904,31167.212,21739.01,20762.135,21652.875,18638.769,16349.471,17278.683,18617.606,28225.394,20463.981,18568.154,18792.577,16404.933
685.037,15212.516,13394.75,14303.633,135.452,14605.385,22728.106,32935.471,31183.625,21785.952,20748.404,21653.644,18604.163,16372.038,17261.067,18638.058,28259.75,20436.26,18589.327,18765.365,16407.288
685.165,15136.677,13330.144,14233.4105,139.452,14541.558,22639.692,32915.808,31120.712,21665.212,20662.231,21555.048,18581.385,16226.769,17166.452,18553.529,28139.298,20331.077,18518.942,18720.202,16340.933
685.293,15164.226,13317.51,14240.868,148.785,14564.154,22639.279,32836.615,31106.038,21703.971,20624.625,21564.413,18567.462,16260.721,17171.5,18605.644,28167.442,20386.962,18517.519,18757.058,16352.212
685.421,15154.194,13308.24,14231.217,143.118,14542.529,22540.654,32799.885,31054.308,21650.346,20602.0,21469.885,18485.519,16216.596,17110.01,18523.433,28160.721,20340.913,18509.269,18646.5,16301.327
685.549,15083.301,13243.442,14163.3715,136.817,14475.462,22489.212,32765.202,30992.548,21599.692,20512.712,21425.087,18409.635,16179.577,17053.144,18467.125,28120.76,20269.394,18468.25,18635.404,16259.779
685.677,15022.258,13146.375,14084.3165,150.366,14429.442,22375.048,32633.154,30896.894,21511.913,20425.885,21338.519,18328.596,16094.029,16953.923,18414.529,28030.356,20280.106,18376.567,18554.471,16207.885
685.805,15003.903,13141.048,14072.4755,134.344,14445.423,22371.558,32636.577,30877.019,21484.99,20394.808,21288.644,18312.808,16117.173,17000.933,18421.788,28009.26,20282.779,18375.529,18545.413,16161.077
685.933,14934.097,13093.183,14013.64,139.108,14372.298,22311.231,32491.702,30743.875,21400.394,20284.856,21226.096,18214.346,16023.462,16905.202,18332.173,27970.154,20212.721,18305.808,18427.115,16118.558
686.062,14919.882,13080.596,14000.239,143.151,14344.423,22226.298,32504.471,30697.029,21421.26,20254.413,21155.288,18150.279,15979.51,16858.269,18330.269,27953.452,20208.865,18307.615,18425.663,16104.269
686.19,14910.957,13021.26,13966.1085,173.258,14293.933,22128.712,32361.288,30605.808,21347.712,20237.538,21062.346,18081.231,15931.433,16808.452,18240.798,27871.625,20110.385,18226.298,18370.481,15996.981
686.318,14812.0,13003.01,13907.505000000001,136.473,14260.346,22058.413,32339.183,30591.731,21269.231,20176.25,21009.202,18052.077,15910.25,16796.298,18235.683,27825.221,20122.433,18202.865,18328.433,15969.76
686.446,14792.183,12945.462,13868.8225,138.591,14202.856,21988.577,32156.788,30535.587,21229.077,20089.865,20957.019,17970.029,15845.202,16703.731,18161.596,27789.452,20077.644,18139.24,18302.01,15957.01
686.574,14741.946,12922.163,13832.0545,135.129,14182.683,21923.788,32251.865,30480.885,21171.721,20071.115,20852.125,17916.365,15822.74,16644.788,18127.673,27778.673,20050.981,18108.769,18256.673,15884.635
686.702,14756.323,12934.644,13845.4835,137.656,14197.519,21955.606,32207.51,30461.038,21180.75,20089.538,20892.231,17938.558,15827.606,16661.798,18143.337,27791.067,20026.058,18112.596,18262.115,15897.625
