lambda[nm],I_Ref_Start[au],I_Ref_Stop[au],I_Ref_Mean[au],I_Dunkel[au],I_70_70[au],I_70_80[au],I_70_90[au],I_70_100[au],I_70_110[au],I_70_120[au],I_70_130[au],I_70_140[au],I_90_70[au],I_90_80[au],I_90_90[au],I_90_100[au],I_90_110[au],I_90_120[au],I_90_130[au],I_90_140[au]
780.49,458.882,368.933,413.9075,131.247,416.635,482.038,508.135,486.548,525.846,730.51,545.538,445.471,383.087,393.375,408.692,485.615,599.038,821.529,622.423,486.087
780.618,451.946,374.683,413.3145,136.237,428.058,485.587,511.788,489.981,534.837,737.981,555.173,455.673,390.413,406.404,411.269,495.596,605.529,830.423,625.663,493.981
780.746,447.151,368.538,407.84450000000004,132.215,422.721,486.077,499.221,487.019,531.846,731.442,550.192,445.106,383.721,396.654,408.327,485.096,598.952,827.048,622.135,487.808
780.874,452.452,373.067,412.7595,132.989,419.856,480.673,505.577,490.279,527.625,729.587,544.433,444.019,379.76,395.192,396.971,480.452,597.135,816.413,613.779,488.76
781.002,459.828,371.279,415.5535,140.129,420.163,480.923,508.673,485.135,534.183,729.51,550.75,449.625,386.125,397.712,404.692,482.635,600.231,822.933,627.115,494.135
781.13,449.183,370.567,409.875,135.183,414.702,481.808,498.952,482.913,525.962,731.115,546.587,444.769,382.394,394.135,405.356,479.942,595.327,816.971,613.462,485.433
781.258,447.247,360.394,403.82050000000004,136.839,410.317,474.865,491.654,473.788,511.644,719.798,539.471,433.462,376.212,393.24,399.827,471.644,595.221,803.788,606.779,479.981
781.387,439.957,371.038,405.4975,132.699,423.462,481.212,506.567,482.048,524.221,729.856,550.923,447.019,382.365,398.933,406.731,480.067,597.606,815.288,622.904,490.365
781.515,453.204,367.894,410.549,137.065,416.692,473.837,497.615,480.663,521.115,729.904,548.865,441.673,380.731,392.692,401.231,476.029,582.923,811.779,614.76,483.433
781.643,439.43,367.067,403.24850000000004,130.645,408.769,472.298,485.077,467.01,510.048,713.442,530.327,429.462,373.106,387.625,390.481,469.981,579.202,799.375,604.663,475.356
781.771,443.742,367.115,405.4285,135.366,411.625,476.529,494.75,473.913,512.26,719.221,543.288,438.192,376.577,384.913,394.971,474.558,583.481,806.115,605.029,479.452
781.899,453.591,376.615,415.103,145.398,426.952,481.269,499.76,479.702,526.885,730.913,553.529,447.654,378.683,402.029,403.913,480.567,587.087,806.673,612.933,484.154
782.027,443.032,359.163,401.09749999999997,135.914,411.125,464.115,489.0,469.577,510.048,712.433,537.192,439.99,372.51,389.279,393.077,460.519,579.096,788.385,613.0,475.519
782.155,441.183,363.183,402.183,137.634,406.279,468.894,490.279,467.74,508.125,710.212,534.933,432.75,370.827,388.154,393.087,460.644,575.808,797.462,602.49,474.625
782.283,435.441,357.654,396.5475,130.914,402.644,458.798,486.394,460.654,501.24,710.183,532.125,427.654,371.413,382.75,389.087,463.731,567.433,793.692,597.288,468.913
782.412,445.591,369.221,407.406,144.419,408.577,469.048,495.087,466.721,511.452,713.337,540.471,439.49,378.375,394.577,394.577,473.433,575.471,790.75,606.817,485.933
782.54,442.151,369.856,406.00350000000003,139.591,410.779,474.404,490.712,464.952,515.0,713.769,545.221,439.587,379.202,388.154,391.596,466.721,574.087,789.942,602.423,475.01
782.668,437.043,361.385,399.214,141.376,409.712,464.125,487.769,467.99,506.048,709.644,539.096,431.154,369.135,385.365,399.192,466.5,569.663,787.029,598.731,472.154
782.796,436.656,355.625,396.1405,134.978,402.019,459.558,480.654,456.692,502.337,704.327,531.423,428.048,368.856,383.365,390.365,462.49,559.692,791.337,592.26,469.413
782.924,447.473,370.644,409.0585,150.763,418.202,473.0,493.663,476.99,512.875,717.5,542.577,439.163,384.673,392.913,399.019,469.577,568.942,797.49,599.375,479.721
783.052,447.86,364.26,406.06,150.043,418.087,468.49,486.106,464.76,503.154,702.538,539.317,434.433,379.981,388.5,394.683,466.365,566.029,781.25,600.404,473.337
783.18,430.387,351.154,390.77049999999997,136.462,400.298,458.875,471.154,456.981,496.577,694.654,528.481,428.038,367.692,378.702,385.279,453.654,554.606,767.279,587.308,468.433
783.308,432.14,355.058,393.599,134.495,403.731,454.596,473.49,455.337,498.356,698.644,531.375,427.558,366.798,378.452,382.692,452.712,557.212,777.74,589.981,466.144
783.437,422.441,351.279,386.86,133.161,398.279,455.865,471.606,452.558,491.317,687.01,526.442,422.712,360.5,377.212,379.375,451.029,549.779,769.865,581.548,457.404
783.565,435.591,359.75,397.6705,142.226,408.385,463.0,481.135,457.49,495.683,699.596,530.606,431.933,371.952,381.25,391.846,454.183,560.394,771.298,591.663,471.423
783.693,428.516,354.788,391.65200000000004,139.57,400.298,460.596,475.548,453.308,496.558,696.981,528.5,429.029,367.029,380.019,384.202,449.49,554.615,774.51,582.538,462.308
783.821,426.624,360.856,393.74,135.452,406.115,459.885,474.827,455.663,498.856,691.76,530.231,433.99,367.0,374.26,384.712,446.654,549.644,775.173,588.048,460.808
783.949,428.462,355.163,391.8125,138.161,401.923,459.962,471.212,455.481,489.904,690.942,529.99,424.221,363.077,375.519,378.558,447.567,546.981,759.962,589.26,460.971
784.077,429.634,353.779,391.7065,135.108,393.673,455.952,471.5,441.788,490.058,688.183,523.269,422.423,370.5,369.163,377.731,444.163,536.221,748.798,579.587,455.865
784.205,428.828,352.721,390.7745,139.011,403.587,451.808,466.115,451.365,484.913,689.058,520.981,423.404,361.51,371.519,383.346,440.452,545.933,762.115,578.048,458.894
784.333,418.376,345.413,381.8945,136.075,391.067,444.75,460.423,436.096,474.692,686.683,527.712,417.529,356.673,367.673,373.683,432.798,538.135,744.702,572.654,450.712
784.462,421.774,352.731,387.2525,143.355,400.712,451.442,471.817,443.885,479.038,680.048,519.144,424.865,355.029,374.029,381.048,436.269,533.788,751.288,570.952,455.856
784.59,416.151,345.462,380.8065,135.656,389.5,437.51,452.894,441.635,473.644,677.231,511.115,413.837,354.654,367.0,367.317,436.375,529.644,750.625,568.154,446.875
784.718,412.828,337.962,375.395,127.29,386.481,430.933,448.0,429.952,466.904,670.567,509.712,409.413,345.365,355.288,364.692,424.365,518.817,734.962,552.981,443.538
784.846,419.742,352.365,386.0535,138.828,398.75,445.875,459.692,446.788,480.663,676.712,517.221,421.75,357.298,364.712,383.279,441.798,530.74,747.596,576.0,451.077
784.974,435.914,360.942,398.428,145.065,408.894,456.865,472.038,451.606,488.981,687.365,528.375,429.346,369.481,379.519,387.75,448.327,538.471,757.837,587.76,462.49
785.102,415.989,343.038,379.5135,134.194,382.481,439.288,452.202,432.106,467.712,664.933,509.76,412.337,348.231,361.692,365.394,431.135,517.75,736.067,557.385,442.337
785.23,411.323,341.5,376.4115,135.624,387.183,439.971,451.808,436.154,466.058,666.048,517.875,417.663,348.904,363.394,366.615,429.462,521.452,742.596,564.538,449.625
785.358,413.935,338.846,376.3905,132.269,385.202,434.288,448.99,424.673,465.837,666.173,507.75,411.135,347.577,356.433,363.202,427.625,513.365,724.981,555.51,434.529
785.487,410.129,335.029,372.579,134.763,383.837,430.231,447.51,427.808,463.298,660.433,505.288,415.548,345.337,357.317,364.74,424.433,514.26,732.048,567.115,437.404
785.615,409.097,335.394,372.2455,133.656,385.106,429.106,443.538,426.452,461.663,662.356,503.385,406.26,346.596,353.788,362.827,423.308,504.683,724.26,551.952,438.038
785.743,407.591,339.885,373.738,136.763,378.26,432.519,446.894,428.827,458.596,660.192,503.837,406.865,348.654,354.99,364.067,419.923,515.894,722.192,558.75,434.904
785.871,416.452,343.846,380.149,145.538,390.74,437.269,455.875,436.375,467.51,663.365,519.5,417.375,353.923,364.933,368.24,426.096,516.115,733.981,559.442,446.413
785.999,417.344,346.087,381.7155,148.989,384.231,434.413,452.74,431.221,463.231,662.038,512.346,417.077,357.087,362.212,367.894,422.144,522.452,723.202,561.365,444.808
786.127,409.613,346.808,378.2105,146.516,389.202,435.106,450.923,430.433,466.394,664.096,514.558,419.183,348.154,362.615,367.356,426.471,516.433,729.923,559.183,442.731
786.255,395.032,333.769,364.40049999999997,132.559,380.058,423.288,434.952,416.635,451.663,647.731,494.865,404.51,338.712,357.779,359.327,413.596,496.99,717.625,550.308,430.99
786.383,395.355,330.952,363.1535,132.473,378.029,425.288,442.413,421.519,454.154,643.269,501.538,402.115,338.481,355.51,359.298,412.981,492.25,708.365,540.981,437.01
786.512,403.301,339.173,371.23699999999997,132.656,375.125,426.337,443.885,420.683,457.308,644.635,504.577,406.808,340.087,354.712,360.125,412.692,501.135,717.673,550.25,434.644
786.64,405.022,332.192,368.60699999999997,136.591,374.885,425.163,438.337,422.712,447.308,652.029,503.269,402.144,342.577,352.26,356.875,406.317,495.404,699.106,545.702,436.01
786.768,392.108,325.0,358.554,130.581,371.615,414.404,430.798,406.856,443.067,635.51,494.087,399.394,336.394,343.125,349.51,408.76,484.721,697.096,535.971,420.913
786.896,393.624,327.702,360.663,133.742,377.077,417.606,433.067,413.596,446.385,642.346,490.635,403.288,333.038,345.635,353.654,406.337,493.029,706.558,542.279,422.894
787.024,386.839,320.337,353.58799999999997,128.344,361.99,414.538,422.904,412.548,435.913,629.192,485.817,398.683,328.192,338.308,342.596,397.942,480.327,694.529,528.683,421.115
787.152,391.925,321.904,356.9145,134.312,372.654,415.423,429.25,408.654,441.404,644.5,495.712,401.135,334.856,343.548,346.038,403.808,491.5,691.298,533.721,423.346
787.28,413.0,343.952,378.476,153.559,385.519,434.087,447.731,430.663,458.221,646.673,505.827,412.096,352.317,360.712,366.192,421.519,504.481,714.712,551.125,437.192
787.408,394.204,331.413,362.8085,136.215,375.692,420.5,434.577,412.558,437.923,638.471,489.433,400.615,334.433,346.558,348.692,399.423,485.24,695.962,535.038,428.481
787.537,405.258,339.26,372.259,146.086,376.692,424.846,432.317,416.856,447.962,647.173,505.885,406.096,341.567,354.24,359.346,412.587,494.913,699.183,542.635,428.981
787.665,397.376,335.144,366.26,142.237,371.856,419.702,436.087,415.356,444.346,638.692,496.327,400.519,339.817,352.442,356.144,404.75,490.26,695.365,538.981,433.096
787.793,390.688,323.596,357.142,131.495,359.913,403.356,420.519,404.5,436.163,630.087,491.452,398.202,330.615,341.365,340.433,394.933,475.779,682.279,524.577,419.375
787.921,391.882,322.971,357.42650000000003,136.882,364.471,410.529,422.337,409.462,434.231,626.423,482.317,392.885,333.567,343.135,346.471,393.981,476.0,682.962,528.721,418.01
788.049,388.71,318.212,353.461,132.301,359.875,410.298,420.558,403.644,425.615,623.788,486.413,393.077,326.327,335.587,339.519,395.269,470.346,681.683,521.519,413.183
788.177,388.011,319.462,353.7365,134.957,363.279,409.875,420.615,402.24,429.048,626.231,490.144,395.423,331.077,342.769,342.548,396.567,479.644,680.327,523.808,416.308
788.305,387.538,317.635,352.5865,132.441,366.144,405.144,413.76,398.942,427.077,614.885,479.49,390.558,323.731,330.731,337.317,391.548,470.587,674.837,523.058,413.779
788.433,384.849,325.933,355.39099999999996,137.247,365.538,408.279,417.394,404.731,428.894,625.615,487.51,393.183,331.067,335.808,340.625,398.269,471.904,676.577,526.077,416.567
788.562,377.344,314.981,346.1625,135.183,353.385,404.288,418.288,396.433,423.885,619.856,479.75,384.029,324.375,328.904,337.058,387.827,468.538,666.24,516.837,411.894
788.69,387.194,320.26,353.727,133.699,351.298,403.337,413.221,399.558,419.904,615.375,483.019,384.75,322.846,332.394,335.702,384.587,464.298,664.298,517.288,411.423
788.818,378.366,319.346,348.856,139.129,362.173,399.221,415.952,400.433,420.856,612.971,486.712,392.779,324.183,332.067,342.481,391.625,462.192,668.087,523.327,417.798
788.946,374.28,311.587,342.9335,130.452,356.76,393.365,411.702,387.096,414.135,608.452,476.625,386.519,314.913,327.327,332.192,383.558,456.096,661.212,513.231,407.385
789.074,372.441,311.519,341.98,126.774,351.817,390.894,406.029,384.692,404.933,602.471,476.837,378.625,314.981,320.817,330.202,375.865,461.548,658.231,508.702,399.808
789.202,376.0,311.51,343.755,131.355,352.865,393.26,407.346,385.99,417.365,600.827,476.26,376.346,319.654,324.683,327.183,378.452,451.769,659.865,509.452,399.067
789.33,373.581,313.394,343.4875,132.753,352.692,393.837,406.615,387.913,410.231,597.385,469.712,385.587,318.519,329.529,334.981,374.548,455.087,650.106,506.202,401.298
789.458,389.344,322.269,355.8065,136.71,360.433,400.24,416.923,399.269,421.846,611.077,481.0,385.106,326.029,337.317,340.49,383.481,455.019,647.827,510.538,411.154
789.587,374.204,309.423,341.8135,131.645,351.51,389.365,403.385,387.51,411.202,607.49,472.183,382.346,318.529,327.212,335.298,376.779,441.76,648.625,507.548,405.269
789.715,382.086,318.837,350.4615,141.118,355.26,396.99,409.913,396.029,418.885,603.596,474.471,385.683,321.846,333.519,339.817,383.087,456.288,661.923,517.144,405.481
789.843,377.237,314.5,345.86850000000004,135.591,354.788,396.692,414.76,393.423,414.24,602.49,482.413,385.942,322.048,330.76,340.298,378.433,452.99,654.01,514.346,402.933
789.971,377.398,309.154,343.276,139.667,351.173,391.654,402.317,387.25,403.212,597.288,469.087,379.721,320.154,327.5,338.0,377.865,448.019,643.26,502.692,401.221
790.099,369.538,309.596,339.567,130.29,348.029,387.375,394.308,380.971,400.404,586.49,467.212,371.298,313.106,321.615,324.471,364.654,436.356,637.394,496.356,394.846
790.227,363.129,305.202,334.1655,133.054,337.231,385.779,397.26,376.942,398.356,589.654,464.779,376.827,311.077,318.221,319.663,368.846,437.577,631.038,499.404,388.865
790.355,371.71,310.385,341.0475,136.957,346.923,391.721,396.788,379.462,400.644,588.548,466.904,375.865,312.865,325.346,326.212,367.49,436.712,632.75,498.548,391.971
790.483,362.892,313.75,338.321,136.505,350.712,393.76,399.394,378.49,405.423,599.51,465.327,380.279,316.644,326.74,334.317,368.971,440.817,638.125,504.202,399.356
790.612,370.871,311.087,340.979,136.323,347.596,388.567,399.74,383.971,402.962,583.923,466.519,380.462,315.663,321.875,328.942,372.654,440.971,635.99,500.635,398.375
790.74,370.785,311.212,340.99850000000004,139.86,349.625,392.644,405.702,388.24,404.981,593.952,467.615,386.337,317.337,329.048,331.654,373.462,441.212,644.404,501.538,398.481
790.868,368.258,307.663,337.9605,133.892,340.981,377.865,393.519,374.894,397.183,572.692,465.596,374.067,306.856,318.404,322.673,365.712,427.712,626.913,493.904,395.231
790.996,375.925,319.221,347.573,145.022,362.01,395.846,405.048,390.519,409.452,594.058,474.712,392.404,325.077,331.519,340.356,372.5,445.962,651.452,509.183,404.048
791.124,381.204,317.048,349.126,149.968,354.894,396.587,406.019,389.423,409.087,594.952,477.644,383.442,326.25,326.442,334.202,377.24,446.577,638.212,502.894,405.048
791.252,372.785,312.394,342.58950000000004,140.538,349.75,387.173,403.635,380.644,402.163,589.087,466.423,385.087,316.76,322.029,329.173,370.375,434.173,630.192,497.269,392.769
791.38,356.892,305.481,331.1865,134.484,340.462,380.827,389.163,370.144,391.115,577.394,455.567,369.654,304.75,315.0,320.519,357.587,421.529,618.827,484.683,385.721
791.508,366.054,306.519,336.2865,137.763,344.683,386.635,396.49,374.779,395.298,574.942,464.058,376.846,314.337,318.442,325.173,363.51,428.49,625.221,493.269,391.923
791.637,365.527,303.356,334.4415,142.452,344.808,381.712,393.49,383.202,396.663,579.567,467.625,372.721,313.76,316.712,324.067,362.817,430.24,623.875,495.26,391.894
791.765,354.925,294.183,324.554,129.032,333.779,373.558,377.442,361.096,381.99,561.981,452.279,362.24,297.308,307.856,314.779,352.356,417.51,610.702,475.25,378.202
791.893,357.882,309.183,333.5325,138.677,339.75,382.231,393.663,373.481,388.875,568.904,453.577,371.808,309.0,318.269,320.135,358.087,422.673,617.837,486.433,381.721
792.021,366.699,312.288,339.49350000000004,143.0,348.231,385.404,393.625,372.721,392.019,569.385,468.692,376.827,317.462,324.231,324.423,363.75,424.154,621.26,489.923,390.433
792.149,362.581,300.173,331.377,135.699,339.327,371.558,378.635,363.923,386.981,560.558,453.452,366.154,306.077,309.087,318.904,353.875,416.635,602.462,478.596,384.192
792.277,362.559,303.856,333.2075,136.129,339.606,372.615,392.808,370.788,383.0,573.712,450.635,363.519,305.269,314.0,314.683,361.731,419.808,607.346,481.731,381.135
792.405,352.806,293.442,323.124,128.72,330.067,364.856,374.894,362.702,375.75,552.5,443.308,360.683,297.337,306.913,310.356,346.0,411.721,602.125,476.375,374.25
792.533,361.731,305.654,333.6925,140.968,338.769,381.135,390.24,367.346,380.192,564.462,462.404,369.615,309.529,315.49,323.298,357.163,423.231,604.404,483.288,383.337
792.662,354.774,293.192,323.983,135.151,331.587,371.894,377.913,360.413,376.317,557.25,448.885,363.413,302.337,303.856,312.067,347.24,418.115,596.192,469.913,374.99
792.79,357.591,300.894,329.2425,140.495,333.635,373.394,380.0,363.923,382.346,560.077,451.75,365.827,304.635,313.817,311.087,351.913,406.567,596.356,475.846,381.625
792.918,359.731,306.615,333.173,149.43,341.587,380.5,393.567,370.885,389.038,562.875,459.875,375.596,305.981,321.644,321.115,359.356,417.279,605.0,486.413,391.221
793.046,347.355,293.74,320.5475,132.968,332.587,367.779,375.817,356.346,375.606,546.212,447.606,362.538,300.808,305.135,309.394,347.423,399.74,591.587,473.308,371.106
793.174,349.796,295.144,322.47,136.527,334.26,369.76,373.067,360.529,376.202,556.173,446.087,359.798,293.327,307.01,311.529,348.788,402.548,588.25,472.567,379.038
793.302,354.333,295.26,324.79650000000004,138.645,336.798,367.596,372.596,358.712,374.433,544.548,446.394,358.327,295.798,307.74,311.635,343.077,399.904,587.029,468.413,368.481
793.43,343.484,288.923,316.20349999999996,132.323,326.635,362.471,378.615,352.365,374.288,541.692,441.01,358.923,293.971,304.856,307.471,342.24,398.269,579.769,471.471,362.481
793.558,361.097,302.423,331.76,147.559,337.356,376.625,384.106,365.279,378.462,552.212,451.644,368.644,307.837,316.606,316.115,354.596,409.644,593.413,479.731,375.587
793.687,353.645,296.606,325.1255,140.387,327.49,362.615,372.125,354.067,373.644,542.683,444.952,362.269,292.952,304.567,305.558,342.76,399.413,586.846,470.298,376.808
793.815,341.462,286.663,314.0625,129.409,323.673,359.096,366.481,348.529,363.875,537.337,439.721,355.856,293.76,295.01,302.24,339.308,389.481,572.808,460.894,364.933
793.943,362.226,305.192,333.709,148.108,344.856,372.904,378.567,364.885,381.5,552.462,451.644,370.442,312.615,313.413,315.894,353.077,410.087,594.25,474.731,381.548
794.071,333.613,284.413,309.01300000000003,129.108,317.385,353.875,364.904,343.577,364.288,532.654,439.24,353.962,290.337,295.038,298.567,334.394,389.923,575.962,456.769,363.308
794.199,339.43,290.788,315.10900000000004,129.108,322.952,359.163,367.106,344.856,360.173,537.115,435.24,352.25,294.817,299.865,301.702,334.413,390.5,570.702,457.663,365.077
