lambda[nm],I_Ref_Start[au],I_Ref_Stop[au],I_Ref_Mean[au],I_Dunkel[au],I_70_70[au],I_70_80[au],I_70_90[au],I_70_100[au],I_70_110[au],I_70_120[au],I_70_130[au],I_70_140[au],I_90_70[au],I_90_80[au],I_90_90[au],I_90_100[au],I_90_110[au],I_90_120[au],I_90_130[au],I_90_140[au]
602.78,10959.172,9741.346,10350.259,138.462,10342.173,19541.529,21961.096,13174.808,9993.644,11148.202,13154.423,12274.202,11659.308,10796.231,9943.452,14037.577,10642.365,11768.308,11071.856,11114.971
602.908,10964.075,9762.365,10363.220000000001,140.237,10372.548,19599.856,21989.288,13226.442,10055.76,11147.519,13212.712,12316.058,11682.615,10839.625,9970.654,14059.413,10676.096,11782.0,11119.288,11145.538
603.037,11025.183,9807.558,10416.3705,152.785,10434.548,19670.596,22010.75,13304.087,10088.644,11225.683,13308.971,12382.337,11783.337,10914.404,10029.462,14114.673,10759.644,11858.288,11150.702,11194.712
603.165,11041.763,9786.654,10414.2085,138.032,10410.933,19711.077,22043.433,13295.0,10082.404,11229.462,13281.221,12405.356,11793.894,10920.135,10013.115,14091.577,10752.942,11853.221,11152.433,11208.904
603.293,11014.043,9814.615,10414.329,138.796,10452.231,19741.654,21961.154,13319.404,10096.644,11256.423,13329.673,12406.529,11785.808,10966.135,10020.673,14128.942,10759.894,11885.308,11207.433,11228.231
603.421,11059.71,9813.75,10436.73,163.387,10483.865,19776.269,22043.587,13307.25,10081.365,11249.75,13357.0,12432.106,11816.837,10985.808,10044.798,14191.75,10761.712,11891.163,11225.423,11211.904
603.549,11069.194,9846.192,10457.693,146.602,10460.798,19855.0,22090.24,13353.462,10150.038,11264.865,13395.173,12476.952,11808.394,10959.933,10053.952,14184.875,10784.019,11896.327,11236.298,11281.115
603.677,11073.935,9896.106,10485.020499999999,156.011,10486.606,19860.635,22049.365,13399.817,10158.462,11335.298,13417.654,12497.317,11884.904,11032.99,10103.712,14214.471,10840.413,11931.721,11277.692,11294.76
603.805,11089.968,9880.548,10485.258000000002,133.968,10481.644,19944.462,22102.471,13403.481,10198.471,11318.327,13487.433,12559.288,11912.673,11056.029,10112.394,14248.288,10840.26,11929.625,11282.798,11294.75
603.933,11138.409,9912.442,10525.4255,143.645,10510.029,19962.548,22156.625,13438.202,10213.625,11360.49,13499.337,12584.096,11917.25,11073.5,10128.481,14226.817,10874.038,11955.673,11307.404,11323.173
604.062,11166.28,9968.519,10567.3995,143.204,10601.269,20115.596,22264.317,13508.442,10284.923,11384.913,13587.952,12681.567,11961.288,11128.288,10175.923,14350.163,10924.635,12038.654,11401.221,11417.26
604.19,11226.344,10044.654,10635.499,143.892,10654.788,20144.779,22277.327,13575.288,10325.712,11479.375,13635.356,12708.788,12056.202,11206.125,10206.952,14398.683,10997.548,12053.423,11456.99,11441.135
604.318,11224.323,10028.404,10626.3635,139.882,10652.654,20128.423,22311.423,13609.462,10318.5,11460.019,13651.067,12720.212,12059.096,11211.74,10212.635,14380.365,11001.385,12080.712,11433.471,11471.692
604.446,11221.108,9961.385,10591.246500000001,135.645,10594.654,20211.029,22255.894,13586.74,10318.279,11444.923,13672.067,12699.077,12028.779,11179.125,10195.087,14394.038,10983.346,12053.894,11416.837,11451.692
604.574,11295.495,10078.75,10687.122500000001,148.29,10727.029,20253.394,22334.548,13679.423,10389.173,11526.952,13727.971,12782.875,12152.029,11275.962,10240.788,14445.423,11039.644,12138.077,11503.279,11558.654
604.702,11303.753,10084.587,10694.17,134.699,10733.952,20282.0,22355.74,13700.183,10408.731,11592.654,13780.356,12864.798,12166.625,11323.375,10315.375,14487.683,11065.933,12155.827,11548.135,11564.471
604.83,11259.161,10070.548,10664.854500000001,139.645,10671.49,20304.365,22425.683,13682.846,10373.885,11529.529,13785.067,12822.231,12123.74,11280.673,10288.269,14462.981,11069.827,12128.942,11544.788,11561.288
604.958,11314.194,10086.663,10700.4285,136.946,10722.856,20322.49,22396.24,13696.471,10427.404,11626.087,13789.298,12847.317,12150.462,11297.596,10296.096,14465.077,11094.029,12145.587,11549.548,11581.135
605.087,11351.72,10138.76,10745.24,145.0,10743.913,20363.529,22438.442,13786.529,10501.183,11625.971,13897.308,12922.115,12243.26,11358.077,10349.471,14555.74,11141.413,12221.673,11608.663,11616.894
605.215,11403.527,10184.837,10794.182,140.527,10807.519,20496.279,22536.125,13894.625,10552.5,11699.894,13932.183,13009.875,12338.288,11434.587,10406.01,14638.625,11181.183,12287.298,11663.25,11699.029
605.343,11533.785,10282.106,10907.9455,159.108,10897.856,20533.971,22568.933,13950.875,10607.846,11798.462,14029.163,13110.846,12370.452,11540.288,10481.048,14721.846,11301.875,12373.298,11742.971,11802.192
605.471,11491.312,10222.817,10857.0645,153.645,10848.327,20553.327,22549.317,13896.077,10609.837,11744.279,13984.231,13076.356,12369.192,11504.26,10452.788,14684.769,11242.183,12320.337,11763.356,11771.096
605.599,11505.957,10252.558,10879.2575,140.323,10851.423,20538.173,22511.981,13902.615,10574.375,11772.0,14003.462,13053.192,12380.288,11522.385,10473.452,14687.962,11276.952,12318.394,11752.942,11771.212
605.727,11559.516,10359.962,10959.739,146.054,11005.856,20671.221,22596.692,14054.74,10698.163,11869.51,14130.308,13134.125,12481.702,11611.923,10538.365,14791.952,11383.702,12453.5,11835.587,11887.567
605.855,11557.129,10307.394,10932.2615,143.86,10934.096,20663.837,22628.769,14053.231,10663.26,11839.827,14101.721,13162.644,12447.923,11625.74,10541.721,14787.798,11349.365,12408.702,11823.048,11857.481
605.983,11620.28,10344.519,10982.3995,154.71,10992.731,20707.558,22649.346,14034.615,10721.587,11891.26,14160.567,13201.702,12467.76,11664.462,10551.615,14777.01,11351.942,12428.51,11835.933,11868.808
606.112,11666.226,10387.538,11026.882000000001,151.699,11019.404,20756.962,22681.01,14105.971,10713.202,11941.038,14223.413,13237.327,12526.548,11674.173,10588.692,14851.692,11444.548,12463.923,11911.654,11933.933
606.24,11616.699,10369.202,10992.950499999999,137.258,10987.885,20766.106,22694.394,14085.163,10744.885,11895.385,14170.904,13244.231,12499.654,11671.981,10546.798,14857.096,11427.51,12474.538,11908.029,11907.981
606.368,11627.882,10373.048,11000.465,139.505,10999.115,20806.26,22711.615,14087.981,10774.827,11933.317,14203.673,13245.144,12524.596,11666.01,10563.288,14848.269,11420.375,12473.615,11906.635,11900.538
606.496,11638.226,10351.471,10994.8485,146.581,10985.731,20762.904,22670.548,14079.029,10728.423,11914.913,14203.558,13233.288,12548.625,11706.385,10565.135,14815.452,11404.798,12441.885,11878.538,11927.692
606.624,11732.151,10460.904,11096.5275,139.387,11087.49,20902.981,22791.019,14204.673,10830.817,12028.337,14276.288,13325.76,12637.856,11773.423,10673.423,14935.702,11541.192,12534.779,11960.529,11988.51
606.752,11649.763,10379.298,11014.5305,136.538,11028.606,20830.471,22696.327,14126.548,10784.817,11975.125,14249.413,13307.375,12598.731,11757.971,10611.827,14856.442,11433.721,12482.76,11946.096,11952.846
606.88,11718.796,10443.038,11080.917000000001,140.409,11099.279,20917.462,22717.519,14228.279,10829.731,12055.913,14311.577,13375.423,12652.288,11829.452,10680.163,14916.913,11509.26,12536.635,11976.173,12026.288
607.008,11700.699,10402.981,11051.84,135.978,11045.192,20890.933,22801.442,14200.308,10791.288,11998.769,14288.029,13322.837,12587.846,11787.212,10630.596,14831.135,11475.596,12515.827,11973.904,11990.481
607.137,11670.624,10427.288,11048.956,150.194,11075.404,20907.048,22821.615,14212.817,10819.154,11997.644,14298.154,13342.163,12656.452,11789.096,10641.721,14883.26,11496.019,12537.298,11973.048,11993.894
607.265,11796.387,10513.865,11155.126,141.581,11162.346,20977.5,22837.913,14347.827,10930.481,12127.875,14388.471,13466.779,12753.731,11896.981,10764.452,14950.51,11578.644,12595.76,12083.356,12121.827
607.393,11762.892,10451.971,11107.431499999999,143.624,11136.413,20945.942,22884.788,14265.519,10866.404,12071.923,14356.096,13390.548,12682.413,11852.625,10690.721,14894.837,11547.817,12587.183,12021.394,12020.875
607.521,11833.495,10547.24,11190.3675,153.0,11225.26,20978.654,22896.731,14361.471,10941.817,12144.365,14427.548,13448.596,12753.212,11930.49,10761.25,14985.048,11608.029,12649.058,12076.798,12172.404
607.649,11756.645,10442.346,11099.4955,153.71,11154.962,20952.442,22871.712,14308.875,10865.394,12046.173,14332.615,13417.49,12666.962,11871.096,10681.692,14880.827,11505.721,12527.077,12013.25,12001.933
607.777,11762.968,10462.365,11112.6665,139.473,11149.99,20903.587,22737.038,14316.856,10894.894,12078.356,14331.904,13396.394,12675.712,11874.952,10691.798,14894.644,11516.433,12572.404,12008.702,12073.423
607.905,11789.409,10502.49,11145.949499999999,145.688,11177.587,20976.356,22894.231,14323.606,10921.769,12125.529,14398.481,13434.865,12711.24,11905.673,10729.837,14948.327,11582.25,12621.212,12071.885,12088.048
608.033,11758.817,10411.702,11085.2595,138.753,11127.25,20940.067,22824.567,14258.923,10850.769,12040.981,14332.702,13374.894,12654.827,11863.356,10660.894,14854.202,11480.837,12524.673,11972.365,12055.269
608.162,11776.172,10466.5,11121.336,143.656,11137.202,20941.51,22846.365,14324.183,10886.173,12072.846,14381.76,13409.76,12710.26,11865.74,10709.385,14887.529,11521.0,12574.558,12041.779,12057.769
608.29,11774.591,10445.712,11110.1515,147.118,11127.24,20918.019,22849.5,14269.673,10865.558,12073.337,14340.683,13429.25,12661.25,11884.231,10690.163,14839.952,11516.644,12539.663,12017.865,12050.875
608.418,11872.097,10550.183,11211.14,146.312,11271.5,21009.519,22882.231,14443.558,10985.865,12183.76,14472.058,13486.5,12792.087,11990.587,10795.163,14960.5,11635.875,12622.885,12144.077,12161.442
608.546,11837.785,10534.433,11186.109,150.043,11230.375,21001.231,22924.904,14363.115,10965.038,12126.337,14471.712,13479.808,12773.029,11944.048,10735.856,14907.971,11583.096,12568.038,12083.125,12113.433
608.674,11817.699,10523.471,11170.585,140.194,11228.5,21033.635,22920.279,14407.788,11009.981,12157.173,14458.952,13527.721,12788.721,11981.394,10784.154,14957.846,11617.413,12578.462,12092.087,12148.125
608.802,11768.258,10452.183,11110.2205,141.215,11165.712,20937.51,22813.404,14309.135,10916.952,12098.567,14398.154,13396.49,12702.135,11922.144,10683.49,14855.096,11531.375,12508.74,12027.596,12097.817
608.93,11789.86,10470.952,11130.405999999999,141.892,11184.212,20976.067,22857.692,14362.375,10927.615,12082.538,14401.904,13464.663,12734.846,11937.75,10714.385,14858.163,11534.712,12541.817,12016.481,12072.702
609.058,11699.215,10406.952,11053.0835,134.505,11143.481,20913.731,22871.096,14310.74,10873.673,12074.029,14357.51,13382.269,12659.779,11882.702,10637.029,14784.548,11498.712,12471.913,12017.731,12042.288
609.187,11743.624,10443.99,11093.807,140.71,11136.154,20893.933,22854.202,14304.221,10892.654,12062.317,14407.115,13408.423,12687.115,11892.442,10646.596,14826.663,11516.548,12487.596,12001.24,12050.298
609.315,11752.032,10408.692,11080.362,140.538,11159.894,20889.183,22913.904,14305.048,10903.933,12055.529,14361.538,13416.76,12705.423,11907.067,10687.596,14776.346,11504.644,12493.788,11995.625,12026.404
609.443,11709.538,10380.346,11044.942,142.172,11145.942,20851.596,22812.356,14264.5,10864.76,12033.731,14367.298,13353.654,12689.721,11909.529,10645.221,14768.337,11485.702,12447.327,11980.846,11983.567
609.571,11831.57,10525.144,11178.357,150.022,11256.394,20973.058,22852.346,14422.577,10991.548,12185.702,14505.029,13498.067,12800.202,12042.683,10758.875,14877.962,11623.894,12565.394,12107.029,12160.221
609.699,11690.495,10379.481,11034.988000000001,138.667,11125.192,20854.308,22825.346,14313.548,10879.346,12014.51,14342.106,13355.635,12648.0,11906.019,10659.817,14726.673,11494.26,12435.942,11977.163,11994.375
609.827,11787.366,10468.827,11128.0965,147.656,11200.288,20908.135,22938.606,14367.01,10971.548,12128.048,14399.952,13465.827,12756.827,12004.356,10731.577,14830.0,11553.769,12500.096,12064.942,12095.788
609.955,11720.828,10400.837,11060.8325,142.656,11168.317,20865.288,22823.077,14316.76,10920.673,12082.683,14376.029,13419.615,12679.99,11902.51,10667.0,14756.269,11520.529,12425.615,11973.923,12048.317
610.083,11645.301,10341.144,10993.2225,138.462,11067.99,20831.01,22773.577,14295.481,10852.029,12029.837,14327.096,13350.058,12615.067,11854.827,10586.788,14700.337,11446.683,12360.337,11925.038,11962.952
610.212,11659.312,10373.904,11016.608,151.71,11104.846,20810.606,22799.808,14261.663,10858.519,12005.375,14326.731,13304.25,12632.029,11870.894,10613.731,14692.779,11474.279,12357.269,11960.173,11975.087
610.34,11686.0,10321.192,11003.596,137.753,11046.154,20748.837,22750.885,14235.798,10830.01,11994.356,14290.308,13313.673,12630.952,11879.183,10568.356,14656.308,11425.154,12317.769,11909.163,11923.846
610.468,11656.398,10335.875,10996.1365,143.204,11060.077,20786.827,22812.327,14279.76,10866.356,11970.365,14324.788,13297.087,12650.25,11856.558,10600.933,14666.404,11434.413,12336.154,11917.183,11973.538
610.596,11668.957,10347.654,11008.3055,147.796,11095.288,20791.875,22793.692,14254.933,10863.625,12023.51,14292.798,13361.76,12669.538,11887.26,10606.529,14657.74,11455.269,12330.933,11950.962,11943.673
610.724,11614.14,10306.683,10960.4115,136.968,11059.221,20736.567,22762.385,14247.269,10841.356,11957.779,14276.077,13297.904,12593.817,11848.548,10566.779,14601.067,11406.885,12286.817,11907.673,11927.587
610.852,11667.505,10379.471,11023.488,141.57,11158.096,20833.288,22798.077,14327.962,10934.375,11996.404,14333.183,13387.231,12641.865,11913.856,10636.798,14690.74,11431.202,12330.423,11947.817,11970.413
610.98,11659.57,10363.952,11011.760999999999,147.312,11110.135,20771.538,22795.019,14268.288,10861.721,12023.125,14304.663,13379.029,12650.548,11912.25,10559.567,14658.25,11427.413,12309.529,11956.923,11963.096
611.108,11617.398,10275.865,10946.6315,142.935,11038.298,20743.558,22754.25,14252.606,10830.587,11992.596,14239.971,13317.663,12609.721,11834.442,10554.567,14598.375,11405.154,12245.904,11897.548,11889.75
611.237,11627.559,10305.135,10966.347,146.581,11035.904,20741.779,22728.433,14230.625,10838.154,11971.481,14289.942,13317.769,12581.029,11874.471,10559.471,14596.51,11408.49,12254.933,11887.75,11897.558
611.365,11631.925,10307.587,10969.756,142.763,11080.019,20730.192,22766.279,14227.904,10824.375,11980.788,14327.019,13309.077,12627.385,11901.625,10549.327,14592.087,11412.731,12286.731,11895.567,11943.183
611.493,11625.183,10289.125,10957.154,136.28,11078.404,20732.385,22725.635,14283.74,10808.221,11970.788,14288.808,13312.971,12607.99,11892.077,10542.01,14590.75,11402.885,12252.221,11888.933,11892.173
611.621,11595.688,10280.846,10938.267,140.43,11069.721,20711.375,22748.846,14277.058,10846.635,11972.183,14283.337,13279.471,12589.827,11884.0,10537.433,14566.106,11398.865,12237.192,11879.846,11926.817
611.749,11617.978,10290.038,10954.008,137.172,11097.471,20757.26,22662.692,14295.981,10868.942,11998.24,14342.663,13357.048,12587.596,11891.106,10574.471,14641.067,11402.933,12253.529,11934.413,11939.183
611.877,11696.366,10359.433,11027.8995,147.409,11126.721,20846.51,22724.067,14324.952,10937.077,12068.779,14380.029,13367.423,12679.173,11973.144,10624.038,14636.462,11439.048,12284.596,11983.817,11974.913
612.005,11614.871,10310.115,10962.492999999999,139.333,11070.365,20844.25,22749.798,14317.385,10848.981,12027.548,14336.346,13338.673,12621.154,11912.837,10544.904,14589.587,11441.433,12229.875,11889.5,11922.635
612.133,11625.71,10307.173,10966.4415,136.677,11137.0,20833.01,22802.26,14386.365,10892.115,12046.327,14399.5,13376.51,12667.404,11960.817,10625.221,14675.067,11457.115,12304.558,11978.952,11980.365
612.262,11648.753,10347.462,10998.1075,150.247,11095.981,20850.154,22777.663,14352.442,10883.173,12059.452,14408.865,13400.788,12660.269,11962.106,10624.673,14638.538,11427.76,12247.692,11955.538,11968.644
612.39,11683.312,10376.721,11030.0165,142.527,11173.952,20877.01,22800.865,14414.269,10959.019,12094.356,14447.529,13457.404,12723.942,11995.663,10675.846,14697.365,11531.327,12337.567,11982.231,12021.654
612.518,11704.473,10401.712,11053.092499999999,140.677,11192.471,20891.865,22845.885,14460.163,10997.058,12133.654,14490.769,13477.01,12756.567,12045.577,10703.135,14651.442,11518.865,12331.375,12025.327,12047.577
612.646,11638.484,10347.827,10993.1555,134.161,11112.096,20919.74,22835.99,14392.538,10909.942,12090.135,14432.788,13419.019,12679.24,12001.202,10623.837,14633.135,11436.49,12299.308,11982.096,12002.221
612.774,11706.043,10420.24,11063.1415,141.656,11198.385,20947.894,22868.49,14466.952,11027.115,12151.942,14524.558,13494.663,12773.288,12090.779,10690.981,14694.048,11557.567,12391.769,12057.365,12067.548
612.902,11738.161,10451.51,11094.835500000001,140.172,11192.51,20949.962,22807.567,14453.683,11005.106,12147.904,14537.788,13504.481,12755.067,12098.096,10711.0,14738.529,11560.567,12352.712,12091.673,12050.692
613.03,11702.441,10403.0,11052.7205,161.538,11171.663,21001.337,22857.702,14487.462,10995.846,12168.029,14521.038,13504.0,12745.115,12083.933,10657.5,14686.885,11564.077,12334.817,12028.49,12040.25
613.158,11661.129,10391.75,11026.4395,140.484,11167.394,20960.423,22857.038,14454.962,10986.346,12143.856,14534.471,13465.298,12740.067,12079.837,10684.298,14695.029,11529.385,12306.587,12006.317,12054.462
613.287,11775.43,10460.288,11117.859,145.484,11255.683,21093.692,22945.702,14532.721,11082.048,12233.548,14609.558,13589.144,12847.154,12170.673,10768.788,14748.048,11647.779,12409.337,12163.202,12108.125
613.415,11620.215,10357.433,10988.824,138.925,11117.971,20988.433,22798.75,14452.452,11004.279,12128.596,14548.5,13522.721,12758.76,12104.865,10681.731,14656.337,11543.702,12334.971,12010.404,12030.058
613.543,11719.957,10402.673,11061.315,153.054,11193.221,21074.144,22818.481,14511.394,11082.087,12197.346,14616.558,13512.356,12793.279,12091.452,10722.385,14707.731,11572.596,12372.577,12093.029,12065.933
613.671,11700.86,10457.288,11079.074,136.441,11191.827,21068.731,22878.644,14544.76,11085.971,12225.308,14644.529,13556.394,12811.087,12145.981,10728.087,14741.529,11599.135,12354.625,12085.038,12072.317
613.799,11727.925,10452.221,11090.073,138.312,11235.75,21134.808,22850.038,14594.558,11108.5,12201.019,14676.817,13624.144,12871.654,12188.173,10747.01,14726.692,11615.558,12392.827,12145.779,12155.481
613.927,11756.505,10464.25,11110.377499999999,140.753,11265.423,21136.096,22855.125,14605.567,11127.26,12269.654,14719.221,13633.394,12857.606,12203.135,10792.327,14805.163,11629.548,12424.442,12179.981,12163.625
614.055,11773.667,10477.74,11125.7035,145.57,11305.269,21157.356,23025.875,14661.798,11132.0,12303.135,14721.702,13657.279,12902.817,12250.625,10795.923,14815.971,11673.24,12427.462,12176.452,12169.548
614.183,11807.097,10503.615,11155.356,134.688,11287.154,21188.442,22972.087,14639.154,11151.769,12267.75,14748.452,13670.875,12957.981,12250.038,10801.231,14832.885,11657.029,12427.462,12204.0,12175.75
