lambda[nm],I_Ref[au],I_Dunkel[au],I_70_70[au],I_70_80[au],I_70_90[au],I_70_100[au],I_70_110[au],I_70_120[au],I_70_130[au],I_70_140[au],I_90_70[au],I_90_80[au],I_90_90[au],I_90_100[au],I_90_110[au],I_90_120[au],I_90_130[au],I_90_140[au]
756.915,168.381,95.928,720.052,691.887,338.918,314.67,452.237,440.041,224.773,234.062,216.412,224.814,257.32,323.443,400.897,501.959,253.505,256.763
757.043,169.062,97.773,707.309,686.155,333.866,313.134,449.969,443.082,226.814,234.402,217.412,222.278,253.876,320.701,396.948,498.186,254.113,255.134
757.171,170.68,98.845,700.804,686.598,343.567,314.515,446.34,444.052,227.433,233.289,220.526,226.381,258.031,325.474,402.814,505.433,257.948,256.351
757.299,168.062,97.722,705.495,685.216,340.639,315.515,446.196,436.711,225.722,233.897,215.392,221.907,252.742,319.526,397.629,493.804,255.732,258.392
757.427,165.062,98.649,696.454,675.155,334.309,315.598,441.01,435.969,223.289,230.031,213.526,219.969,249.557,315.474,396.454,491.629,253.258,255.227
757.555,164.66,97.68,696.041,682.588,334.598,307.711,440.351,433.062,224.887,233.567,214.505,221.567,248.897,318.887,395.186,491.691,252.134,253.299
757.683,165.361,99.186,685.68,687.351,331.804,315.536,440.144,434.505,224.897,231.299,217.0,221.649,252.186,318.186,392.938,492.68,252.299,254.649
757.812,170.062,98.093,685.753,679.237,333.546,310.196,438.649,428.67,224.907,229.577,211.278,220.186,247.763,314.68,389.845,495.897,257.113,255.0
757.94,166.701,99.052,684.557,669.165,328.649,304.959,434.773,431.268,220.773,230.361,214.423,218.918,246.299,313.01,385.722,490.031,248.536,249.443
758.068,167.134,99.381,680.722,672.041,334.144,307.423,432.289,433.351,219.186,232.763,213.155,221.515,248.227,316.474,384.134,492.979,251.412,254.546
758.196,167.041,98.825,676.237,674.144,330.134,308.979,430.907,432.732,223.474,223.526,211.155,218.052,241.381,311.32,383.866,488.351,250.619,244.351
758.324,165.969,99.423,680.0,676.67,335.412,306.433,435.041,425.969,219.948,229.082,214.351,220.289,248.515,306.144,381.804,487.134,248.392,253.649
758.452,162.299,98.835,670.278,669.629,330.629,301.464,429.052,427.093,220.598,225.351,209.784,218.649,244.784,305.68,382.0,487.804,247.567,250.021
758.58,161.124,96.649,669.866,668.835,324.701,292.99,421.825,423.67,218.093,221.454,206.32,212.598,239.814,301.619,372.134,484.124,243.66,243.577
758.708,167.577,98.351,659.845,658.237,327.103,300.299,429.113,429.68,223.247,235.237,213.526,221.186,244.856,312.216,375.062,481.402,248.918,252.505
758.837,164.052,97.804,658.351,666.124,325.289,296.969,419.021,429.979,214.979,224.062,209.897,213.907,238.299,304.598,371.052,476.918,244.186,244.495
758.965,164.969,98.918,660.794,660.907,322.959,298.01,415.866,418.155,218.33,221.557,207.381,212.464,238.567,301.474,370.144,476.66,244.474,243.278
759.093,161.742,98.216,650.68,664.165,328.268,293.412,414.99,414.825,214.794,223.845,204.289,208.691,236.175,299.299,368.794,473.392,242.474,240.309
759.221,163.01,98.99,645.155,648.227,321.371,293.495,407.619,423.32,215.804,221.216,205.402,213.732,234.701,296.309,371.34,471.619,243.814,244.835
759.349,164.289,98.464,645.588,657.041,318.381,292.093,412.454,414.268,214.969,226.155,205.474,210.423,236.742,299.732,370.052,470.763,240.536,240.577
759.477,163.619,99.412,640.567,656.773,322.021,289.691,409.485,422.021,216.412,217.443,206.918,210.165,231.67,292.619,363.175,469.052,247.082,241.041
759.605,160.175,97.124,629.691,639.134,313.979,287.392,404.825,420.918,213.598,218.165,200.67,210.062,229.845,294.505,367.0,462.907,241.485,237.608
759.733,163.711,98.763,638.155,646.979,321.649,282.443,406.907,416.918,214.031,219.495,201.247,207.351,231.691,297.99,364.763,460.691,235.825,237.052
759.862,160.619,99.082,629.598,646.443,317.979,287.381,405.866,415.0,211.464,219.175,207.969,208.99,232.897,293.351,366.216,465.99,233.196,240.505
759.99,158.309,97.938,629.33,650.113,317.062,280.134,393.804,413.093,211.237,214.041,198.732,204.412,228.031,287.227,358.134,455.722,238.588,235.866
760.118,160.247,98.01,626.948,637.773,310.794,279.918,397.155,411.371,209.258,214.67,198.876,203.031,227.629,290.629,353.351,456.814,236.691,237.969
760.246,157.99,98.773,620.866,639.227,314.392,277.784,396.619,406.928,208.021,217.835,196.392,204.866,228.99,286.948,353.041,451.918,235.629,239.835
760.374,155.67,99.433,618.485,633.804,311.557,278.546,393.948,407.113,207.103,214.68,199.742,206.278,227.289,288.052,348.082,459.165,236.763,236.969
760.502,155.794,99.155,610.423,635.608,310.01,277.866,388.124,405.351,208.701,214.639,196.68,204.206,222.918,284.021,351.103,448.928,234.175,234.062
760.63,155.979,98.753,611.124,628.505,305.216,269.948,387.794,404.289,206.113,209.598,197.577,204.433,227.196,283.392,351.99,454.124,227.031,233.948
760.758,157.887,98.351,607.041,632.361,309.969,273.711,387.546,401.124,207.227,209.155,196.959,205.144,223.866,279.742,347.722,443.536,232.155,231.052
760.887,155.959,97.711,605.258,627.134,307.175,268.155,384.639,404.505,206.289,211.66,194.918,202.052,219.598,273.732,345.227,443.412,230.907,228.216
761.015,153.0,96.763,599.392,625.68,307.113,267.897,381.546,401.474,205.454,213.052,192.907,200.247,216.907,274.351,339.649,439.639,229.082,224.948
761.143,153.588,98.443,599.495,625.763,306.887,271.691,376.66,397.969,206.515,212.103,194.505,200.773,224.103,277.433,340.495,440.959,229.082,229.216
761.271,156.907,97.639,601.794,621.072,309.938,265.443,378.031,398.186,203.186,210.237,194.546,196.639,215.32,273.206,340.763,436.258,229.567,228.031
761.399,153.588,97.856,590.938,614.876,305.144,263.175,378.454,391.794,201.021,209.34,193.918,199.505,218.536,273.546,336.464,439.67,230.918,225.392
761.527,156.041,99.577,588.567,626.814,307.608,265.773,381.155,392.722,207.619,210.299,194.753,199.887,219.402,271.082,337.897,440.155,225.825,225.814
761.655,153.588,98.423,580.649,620.392,305.66,260.186,373.351,392.351,202.32,205.67,192.546,196.763,214.68,273.01,331.67,433.68,225.969,223.062
761.783,155.454,98.649,578.99,612.134,301.773,259.237,377.763,389.361,204.309,207.577,193.722,197.835,217.979,271.206,333.062,437.165,228.072,229.515
761.912,153.619,99.289,573.0,607.454,303.423,264.196,369.794,391.495,206.598,204.485,191.99,197.918,211.845,269.485,335.773,437.258,222.794,222.598
762.04,153.918,98.639,573.052,602.866,298.897,255.948,371.392,386.402,201.206,203.082,190.68,194.835,214.351,267.289,329.01,432.742,222.165,221.237
762.168,154.567,99.227,564.711,603.361,297.134,254.124,360.907,389.052,200.649,205.186,190.68,195.515,212.577,267.443,325.175,429.031,222.639,221.825
762.296,154.062,98.773,563.536,603.093,296.485,251.289,364.711,386.742,197.773,201.68,187.732,195.392,209.629,260.845,329.175,425.227,221.01,218.485
762.424,152.495,99.031,561.412,596.423,297.918,254.247,360.113,384.753,202.021,206.103,191.01,192.505,207.722,262.856,329.186,424.969,221.784,220.835
762.552,150.278,97.866,556.412,604.577,295.536,249.701,361.99,383.515,198.216,202.866,186.629,191.34,208.052,259.103,321.299,423.732,219.155,216.773
762.68,148.608,97.216,554.907,588.794,291.247,248.876,357.361,377.825,196.299,202.495,185.062,192.619,206.598,260.753,319.495,417.948,219.278,214.309
762.808,151.072,98.031,556.01,590.732,300.443,249.639,351.34,381.825,197.474,199.072,188.237,190.701,208.196,257.01,317.351,419.309,216.763,220.289
762.937,150.794,98.01,547.948,589.773,293.825,248.258,353.01,381.732,200.093,204.381,186.505,192.711,210.897,259.876,315.515,414.309,218.639,216.206
763.065,148.082,98.093,537.845,583.856,287.876,244.289,346.784,376.68,195.216,200.763,185.897,191.01,209.402,258.041,318.103,415.443,217.309,213.711
763.193,151.794,99.289,541.701,587.433,289.093,242.897,352.887,376.577,198.165,201.608,190.103,194.959,208.969,254.68,316.412,417.856,219.392,216.34
763.321,151.216,98.938,539.907,584.392,290.32,239.928,342.454,376.938,197.392,200.691,185.67,191.309,207.258,249.443,312.691,409.134,214.557,215.464
763.449,149.897,97.639,528.856,579.866,287.804,241.876,344.247,372.856,194.866,200.753,181.577,189.495,202.299,251.165,312.876,408.546,216.68,216.845
763.577,149.464,97.959,523.072,578.258,285.959,239.711,342.619,371.557,191.247,197.206,181.103,185.278,202.526,249.423,310.825,405.701,212.866,209.247
763.705,148.155,99.165,532.639,577.351,284.433,238.186,342.474,369.763,195.68,195.01,186.01,188.113,201.381,250.402,307.856,403.887,216.629,213.691
763.833,152.515,97.629,526.412,576.361,287.485,241.845,343.835,377.423,197.32,200.742,186.124,189.134,204.021,251.99,312.299,408.938,221.887,213.608
763.962,147.381,97.67,521.68,574.598,282.041,231.948,337.165,370.237,194.155,195.495,180.608,187.216,200.753,246.134,305.526,399.784,211.928,211.175
764.09,147.351,97.474,522.062,579.722,279.887,236.928,334.443,367.186,190.165,196.227,183.67,185.134,200.68,245.742,302.515,401.402,211.649,211.206
764.218,149.351,99.206,515.598,567.072,281.701,233.546,336.629,368.124,193.495,196.557,182.887,187.649,199.99,242.639,300.216,403.062,211.165,212.062
764.346,148.763,96.959,513.794,566.856,285.464,231.742,333.227,362.031,191.299,192.99,179.186,184.649,198.258,240.402,300.464,400.598,209.577,210.33
764.474,146.474,98.124,517.216,569.722,280.155,233.918,328.0,366.938,191.381,194.969,178.732,182.897,196.938,244.433,304.186,395.495,210.361,209.866
764.602,147.196,99.031,508.289,565.825,280.32,229.763,329.608,371.082,187.969,192.918,181.701,183.742,200.186,241.835,302.887,398.866,209.557,208.505
764.73,148.113,97.711,510.412,563.866,284.938,229.711,324.711,361.454,190.216,197.031,183.268,182.515,199.134,240.711,296.165,392.969,210.938,205.278
764.858,145.041,100.206,511.722,562.093,274.608,232.701,331.227,365.237,191.361,194.691,181.722,181.732,200.588,244.598,304.062,396.804,210.907,208.124
764.987,145.753,98.072,506.835,561.423,278.144,232.0,328.206,362.155,190.67,192.649,179.381,181.763,195.113,240.814,295.969,394.804,212.351,206.969
765.115,145.814,98.052,495.948,560.134,277.918,225.278,322.608,359.515,187.175,191.031,178.928,183.082,196.031,234.412,294.268,394.041,209.072,206.588
765.243,145.711,98.082,498.835,556.32,271.031,231.856,324.495,363.649,190.67,193.082,178.134,182.443,196.629,242.887,293.423,394.557,210.052,206.186
765.371,144.474,97.979,496.464,556.598,280.928,223.474,321.32,361.052,193.412,189.196,176.969,180.113,192.948,238.237,289.32,388.464,206.619,204.546
765.499,144.402,97.0,489.711,555.485,273.918,220.979,318.742,358.113,184.515,187.938,173.216,181.165,192.33,232.371,291.309,386.639,204.144,202.845
765.627,143.701,97.443,497.216,557.536,275.526,230.01,319.536,357.216,187.742,189.196,174.454,181.639,193.804,238.196,291.021,387.546,207.041,202.34
765.755,144.722,97.99,496.701,551.227,274.701,221.969,314.907,350.722,189.072,188.062,175.113,177.619,194.206,232.361,289.784,385.856,205.134,200.845
765.883,141.732,97.825,485.948,545.835,272.495,220.381,312.979,347.588,182.34,186.227,171.866,179.01,188.722,226.701,287.629,384.546,205.155,202.464
766.012,145.907,98.423,486.124,554.371,274.175,222.196,313.856,353.845,187.412,189.196,174.423,178.495,191.412,229.041,286.598,384.124,205.052,202.196
766.14,143.34,97.474,482.155,546.062,266.928,216.804,312.722,356.773,185.649,189.598,173.639,175.619,188.227,229.155,284.216,385.856,204.495,199.175
766.268,143.608,98.371,480.412,550.505,277.052,220.918,315.969,357.381,187.227,189.474,173.856,177.423,192.876,233.113,284.608,380.794,204.856,202.309
766.396,145.722,97.742,479.753,548.577,273.062,217.454,311.979,356.856,186.588,190.464,173.402,179.052,189.959,224.722,283.825,382.845,208.01,199.237
766.524,143.371,96.825,477.32,540.464,268.639,219.34,310.495,352.619,183.835,186.33,173.485,175.113,187.897,228.753,281.948,380.165,200.588,198.278
766.652,140.608,97.577,475.268,544.351,266.268,215.969,308.608,351.928,185.876,186.412,173.485,174.608,187.722,227.608,275.887,374.804,201.443,198.68
766.78,140.474,96.639,473.567,544.134,268.804,212.928,303.928,346.361,184.825,184.175,171.526,174.918,185.918,221.649,277.948,374.072,201.278,196.454
766.908,141.165,97.351,473.113,542.433,267.794,215.907,302.68,344.381,186.052,184.423,172.804,172.227,187.216,222.649,274.897,377.258,202.216,197.629
767.037,142.392,98.753,469.887,543.351,264.567,211.918,305.278,351.113,186.082,184.577,172.598,176.186,188.402,227.577,276.0,378.351,200.701,197.629
767.165,139.67,98.866,466.557,537.216,269.979,213.093,302.639,350.247,182.907,186.392,169.732,175.32,188.289,224.371,276.423,378.845,201.392,196.959
767.293,143.784,99.175,469.392,541.897,270.33,210.536,305.887,346.907,182.052,187.258,175.052,176.361,187.175,227.68,273.443,376.052,202.216,199.433
767.421,139.515,99.515,464.969,541.0,262.979,210.103,300.794,347.577,186.66,185.402,170.856,177.412,184.969,225.784,273.598,369.948,202.567,198.299
767.549,141.392,97.711,460.216,534.309,263.546,205.567,300.856,344.082,179.897,184.887,169.856,174.268,184.464,218.68,270.454,370.144,200.216,195.835
767.677,141.784,99.021,459.433,538.423,267.959,206.546,299.103,346.062,184.247,186.629,171.959,173.474,184.876,221.082,272.052,376.412,201.567,196.351
767.805,141.041,98.258,457.928,537.804,263.247,207.608,296.495,345.928,187.485,183.577,170.794,172.845,186.722,220.557,267.062,372.206,201.227,196.907
767.933,140.155,98.01,455.289,537.165,266.835,208.68,302.557,344.278,179.67,183.423,169.68,169.66,181.546,219.897,270.835,367.299,200.124,194.289
768.062,140.155,98.887,453.505,530.474,264.577,208.34,295.175,344.299,182.814,183.454,169.608,171.103,183.124,220.103,271.979,370.68,201.495,195.979
768.19,139.423,97.701,454.619,533.495,260.742,204.052,295.258,347.753,180.196,180.948,169.753,172.052,180.227,218.495,269.691,369.649,197.361,197.536
768.318,142.01,99.103,456.887,531.691,260.237,206.938,297.773,345.959,184.701,183.351,169.546,171.845,182.32,216.567,269.072,377.124,201.598,195.278
768.446,141.155,97.0,446.34,521.495,262.711,210.495,295.103,343.144,180.433,183.082,167.052,171.062,180.99,217.082,270.433,368.082,198.526,194.113
768.574,138.68,98.144,445.526,525.814,262.845,200.454,295.742,341.072,178.268,182.196,169.598,170.649,182.691,218.814,268.381,373.062,199.557,195.082
768.702,141.124,98.722,443.639,528.639,265.619,204.557,295.32,344.464,182.598,183.258,166.918,174.639,184.216,218.268,267.041,370.866,205.691,196.629
768.83,138.515,97.67,443.165,529.918,263.619,202.392,295.505,344.845,181.052,184.577,169.67,169.629,178.567,215.33,267.495,366.732,199.165,195.546
768.958,138.216,97.124,440.309,521.474,260.66,203.918,288.67,342.773,181.753,178.474,167.299,170.072,177.588,213.67,260.588,363.99,195.825,191.371
769.087,138.495,97.742,436.392,522.876,264.144,204.454,293.629,341.474,180.928,182.237,166.474,169.948,179.67,212.835,262.907,364.062,197.299,192.784
769.215,141.804,98.546,438.948,525.103,257.907,205.021,290.794,339.887,182.742,182.536,168.485,173.814,181.526,216.165,260.763,364.856,201.907,193.546
769.343,138.237,97.742,434.701,523.175,259.804,200.505,286.124,341.196,181.897,179.639,165.619,171.371,178.402,209.907,262.825,364.031,194.433,194.093
769.471,137.598,99.289,437.093,521.856,259.969,197.753,287.196,340.433,180.67,180.103,167.784,167.237,176.608,213.082,262.454,362.278,198.072,192.216
769.599,140.0,98.68,434.041,523.66,259.186,201.979,284.567,340.608,180.629,179.464,166.701,170.546,182.227,215.351,265.144,368.845,196.928,192.536
769.727,138.918,98.639,430.959,523.845,257.423,200.072,288.289,338.34,181.392,180.66,166.113,170.361,178.381,210.887,261.515,360.392,197.505,191.918
769.855,138.608,98.124,428.979,517.598,260.907,194.124,284.969,338.907,180.175,182.577,162.536,169.093,176.773,208.186,259.381,360.526,196.691,192.052
769.983,133.753,97.134,433.732,527.526,264.423,196.825,283.856,335.464,178.887,175.948,161.278,163.186,175.031,207.598,260.371,360.082,193.691,185.99
770.112,137.619,98.412,429.701,518.505,261.825,196.351,286.062,333.763,179.907,179.66,162.897,167.113,178.031,208.577,255.309,360.959,192.794,191.381
770.24,138.103,98.856,424.144,519.103,255.722,197.144,281.381,340.196,181.464,179.454,165.268,166.825,177.289,208.464,252.557,359.588,198.825,191.732
770.368,137.567,99.021,422.216,514.021,259.464,198.0,281.814,339.33,177.402,178.278,164.711,166.196,174.938,206.237,258.546,355.887,195.979,185.598
770.496,137.485,100.639,415.443,516.485,255.093,198.361,280.196,340.268,180.835,179.402,164.258,168.381,178.423,207.629,256.216,359.309,194.237,189.856
770.624,136.979,99.598,419.402,514.732,259.598,196.588,281.0,334.526,178.155,175.515,164.134,168.01,174.381,209.309,254.134,353.732,198.124,188.289
770.752,140.247,98.299,419.753,518.526,253.887,199.485,276.794,338.495,180.258,183.32,166.814,169.351,180.082,208.67,255.969,358.546,198.351,191.361
770.88,136.814,97.753,418.691,521.577,253.443,191.557,277.144,333.062,178.99,176.381,162.454,165.247,173.515,203.691,249.711,357.773,191.082,190.567
771.008,138.546,99.227,411.289,513.99,255.825,192.742,275.526,335.969,176.732,174.876,163.01,164.021,170.629,200.804,253.381,354.546,194.175,187.784
771.137,137.639,98.289,416.113,508.577,250.32,193.381,273.031,333.093,180.711,178.351,161.969,167.412,176.093,203.784,250.887,356.155,192.433,186.598
771.265,135.567,97.505,414.186,517.052,254.464,192.247,273.227,333.887,178.897,176.66,161.515,166.773,171.845,203.34,253.381,353.175,193.567,185.01
771.393,138.505,99.0,407.072,505.464,248.959,192.062,270.247,332.629,176.701,176.443,159.763,162.031,170.928,203.0,247.979,352.577,193.835,188.454
771.521,136.835,98.845,409.784,510.103,252.381,191.66,272.959,335.01,176.299,177.371,161.247,161.289,170.588,202.608,246.371,348.67,191.0,185.361
771.649,137.505,99.237,407.412,515.763,252.093,189.567,272.536,332.237,177.258,176.01,161.041,161.794,171.526,200.629,244.433,350.639,193.32,186.515
771.777,135.103,99.01,408.918,511.485,253.237,189.412,271.196,329.639,172.629,175.196,157.309,160.856,171.948,201.608,248.412,344.309,192.814,185.412
771.905,136.103,98.371,403.897,502.856,248.103,188.392,266.742,333.845,174.423,176.711,160.608,163.464,172.773,203.062,247.495,351.165,192.371,184.979
772.033,138.268,100.124,405.371,511.361,248.237,191.546,273.443,334.258,183.052,179.258,162.371,169.526,174.722,200.918,250.093,349.649,195.546,188.443
772.162,135.567,98.495,399.34,510.196,251.691,187.505,266.845,332.175,178.103,177.66,160.557,163.32,174.082,201.722,248.113,349.536,190.742,187.99
772.29,132.526,97.495,400.186,502.309,252.732,185.948,268.505,328.619,175.619,172.969,159.485,160.763,172.33,198.567,244.268,349.124,189.959,179.928
772.418,134.928,98.938,403.124,502.856,248.948,188.526,266.773,328.876,179.773,176.928,158.959,161.979,172.526,199.546,245.052,349.856,190.68,183.619
