lambda[nm],I_Ref[au],I_Dunkel[au],I_70_70[au],I_70_80[au],I_70_90[au],I_70_100[au],I_70_110[au],I_70_120[au],I_70_130[au],I_70_140[au],I_90_70[au],I_90_80[au],I_90_90[au],I_90_100[au],I_90_110[au],I_90_120[au],I_90_130[au],I_90_140[au]
666.458,471.464,100.979,2137.103,2022.557,1798.031,1244.722,1227.567,1170.33,1030.464,1083.443,708.608,813.371,1002.072,948.01,893.67,903.515,854.835,950.258
666.587,479.216,100.443,2041.01,1950.247,1737.227,1246.835,1229.66,1161.299,1034.144,1084.052,712.794,815.289,999.567,959.433,898.0,910.0,852.34,949.66
666.715,481.887,99.144,2056.485,1957.454,1750.515,1259.165,1231.948,1176.742,1033.99,1087.753,706.763,812.206,1007.01,960.691,901.887,909.67,854.34,957.361
666.843,479.639,100.608,2023.814,1928.289,1721.557,1258.0,1223.01,1171.196,1042.113,1087.402,704.34,814.794,1011.629,963.113,903.361,907.093,851.113,944.299
666.971,469.876,99.567,2038.32,1923.258,1728.371,1249.907,1228.856,1166.629,1031.113,1078.876,709.227,811.464,1001.247,952.732,894.227,903.825,844.959,941.608
667.099,475.371,100.66,2035.041,1922.588,1721.165,1251.99,1228.691,1161.247,1030.124,1088.691,715.392,821.206,1013.619,955.722,907.577,909.66,840.402,946.876
667.227,475.412,99.278,2034.629,1925.052,1721.392,1242.515,1231.887,1166.557,1031.072,1093.691,712.289,818.052,1003.278,957.969,904.33,915.557,852.381,955.763
667.355,474.072,99.567,2032.103,1933.309,1730.773,1245.082,1212.928,1156.948,1028.928,1077.567,701.361,816.474,999.67,958.825,903.887,900.588,846.433,947.113
667.483,477.938,99.649,2041.361,1925.072,1716.113,1229.856,1210.845,1157.515,1016.474,1067.134,711.804,813.536,1000.99,946.134,898.01,911.794,853.144,947.278
667.612,474.165,99.784,2024.804,1920.495,1718.711,1235.289,1210.412,1156.278,1016.196,1078.052,700.794,811.495,1003.794,954.959,909.381,904.175,845.887,950.701
667.74,472.32,99.505,1999.247,1913.814,1705.845,1230.247,1216.412,1154.103,1017.67,1071.845,700.505,805.505,1002.67,959.918,892.33,910.814,848.309,937.856
667.868,472.897,98.928,1999.474,1892.392,1683.392,1244.299,1216.32,1152.103,1020.134,1069.278,699.474,815.866,1007.835,952.629,900.732,904.557,845.072,935.433
667.996,466.567,100.546,1999.351,1899.557,1702.103,1234.711,1213.392,1154.979,1018.938,1060.258,703.124,806.711,997.216,946.629,891.742,905.753,843.557,936.485
668.124,471.361,101.082,2014.474,1917.454,1708.66,1239.134,1210.237,1148.258,1016.247,1070.701,700.155,798.155,997.557,948.351,897.804,896.031,842.639,945.392
668.252,470.34,98.608,2007.959,1908.206,1700.052,1225.856,1213.639,1151.753,1010.608,1065.66,701.99,808.134,1004.495,951.876,891.608,913.485,839.01,937.361
668.38,467.856,100.856,1977.124,1898.711,1682.856,1225.495,1197.567,1136.309,1014.01,1058.67,699.794,803.216,990.526,948.072,890.289,899.082,840.423,933.093
668.508,476.216,100.804,1991.887,1890.753,1675.505,1238.557,1206.866,1151.753,1012.155,1070.557,712.165,810.278,1012.732,962.247,901.68,903.536,848.412,938.062
668.637,468.567,101.082,1966.887,1878.206,1674.629,1218.134,1207.557,1134.608,998.928,1053.072,695.68,797.577,1004.711,950.959,891.784,897.928,831.247,928.732
668.765,470.66,100.577,1990.464,1883.825,1675.216,1210.01,1202.928,1143.629,1008.454,1056.402,700.402,804.825,1000.34,953.474,892.052,899.423,838.557,932.505
668.893,468.691,101.454,1976.825,1872.876,1672.32,1218.701,1197.423,1119.948,1000.454,1054.196,702.711,799.351,1002.278,947.134,897.113,897.67,838.392,927.443
669.021,468.588,100.124,1969.598,1864.753,1662.021,1221.526,1195.381,1138.309,1002.577,1055.175,699.825,801.175,1003.959,950.175,890.247,895.485,832.763,933.062
669.149,466.711,99.649,1965.835,1848.124,1662.062,1203.093,1190.247,1126.99,987.567,1042.392,698.454,797.814,986.454,947.763,882.062,895.454,825.278,915.371
669.277,463.794,99.835,1965.928,1852.753,1644.701,1202.742,1183.938,1130.907,996.845,1048.237,691.732,802.505,983.536,952.515,885.959,895.814,829.814,922.938
669.405,466.742,101.052,1956.309,1853.722,1642.289,1208.536,1190.062,1121.278,979.072,1040.918,697.33,795.041,992.567,942.814,882.227,893.753,835.577,912.567
669.533,460.309,99.093,1961.918,1862.649,1647.722,1203.701,1180.835,1122.938,986.124,1042.629,694.423,797.33,997.485,948.206,887.598,893.515,830.144,922.773
669.662,461.33,99.67,1949.278,1839.381,1643.32,1206.237,1188.979,1117.227,982.392,1040.608,702.928,804.289,1002.216,950.34,884.124,892.918,834.309,922.897
669.79,457.918,100.0,1946.124,1856.485,1647.794,1186.856,1159.814,1111.206,981.381,1032.443,691.546,792.247,984.639,943.216,877.577,886.412,822.567,915.041
669.918,458.639,99.093,1933.68,1816.959,1630.371,1196.309,1168.928,1116.835,976.567,1037.598,691.237,785.33,992.155,948.588,893.866,896.175,827.66,923.433
670.046,459.619,99.835,1942.237,1827.237,1634.113,1191.412,1175.66,1107.361,976.433,1019.258,687.505,795.794,1001.856,937.392,879.67,881.907,819.546,911.082
670.174,461.103,100.753,1936.608,1824.598,1626.588,1196.649,1165.938,1100.639,980.144,1032.814,684.722,788.619,991.948,945.196,879.866,876.67,820.845,917.33
670.302,463.742,100.856,1911.082,1805.505,1624.959,1187.165,1169.505,1105.495,975.392,1027.278,692.979,789.206,987.588,941.794,888.082,886.175,816.598,908.99
670.43,456.773,100.66,1917.495,1818.01,1618.289,1172.67,1151.093,1085.124,968.732,1021.113,678.052,782.485,981.773,934.124,865.722,877.278,819.258,906.433
670.558,458.515,101.68,1902.557,1809.216,1611.165,1176.722,1160.577,1095.031,966.381,1015.711,689.897,786.165,989.948,932.732,871.68,885.866,814.567,907.474
670.687,454.247,100.546,1908.031,1801.144,1613.629,1165.402,1152.928,1087.351,960.948,1014.969,682.649,780.464,981.103,936.34,874.155,878.052,817.794,906.206
670.815,451.845,98.907,1887.371,1792.278,1595.969,1175.619,1147.742,1087.072,959.113,1009.969,675.866,776.289,978.959,940.134,874.237,874.196,811.34,893.041
670.943,450.825,100.711,1920.134,1807.082,1616.639,1180.186,1156.763,1086.454,964.485,1008.68,680.639,788.216,979.804,936.505,873.753,876.041,807.361,904.072
671.071,455.072,100.691,1885.34,1788.124,1592.01,1171.134,1145.701,1075.021,946.423,1005.649,684.052,782.887,969.938,934.876,869.876,870.701,808.186,893.052
671.199,451.608,98.113,1880.608,1775.897,1583.938,1162.639,1149.247,1078.68,956.278,996.443,676.052,779.258,978.124,932.866,879.804,869.732,804.825,898.557
671.327,446.959,99.175,1865.918,1780.258,1577.103,1169.804,1137.299,1077.598,946.804,1003.247,681.247,776.186,964.959,925.495,860.598,859.433,801.474,893.299
671.455,451.351,99.794,1876.825,1768.041,1580.124,1153.794,1136.113,1071.062,947.485,997.608,676.753,764.773,977.155,927.165,860.495,869.454,811.227,882.68
671.583,450.794,100.093,1868.351,1770.34,1581.588,1155.052,1142.33,1077.196,948.784,995.082,672.907,781.0,973.505,927.052,862.897,872.433,808.557,888.206
671.712,450.732,100.01,1857.773,1750.588,1576.464,1146.897,1116.711,1067.361,943.577,980.433,672.227,768.371,963.093,924.124,862.412,859.866,787.948,887.567
671.84,447.68,100.66,1847.485,1752.722,1559.34,1148.072,1131.794,1055.918,934.309,978.959,681.299,765.381,963.742,922.876,853.804,862.856,794.082,887.742
671.968,443.227,99.732,1850.309,1744.515,1557.381,1150.34,1121.969,1050.66,923.773,971.814,672.948,764.072,955.856,921.907,858.01,851.392,796.247,888.34
672.096,447.144,99.845,1835.433,1743.371,1546.464,1141.247,1110.227,1048.258,925.856,982.619,668.351,763.268,959.773,920.722,864.485,857.278,786.351,879.392
672.224,445.763,100.588,1828.608,1730.402,1539.216,1139.433,1113.041,1049.969,931.134,974.804,659.711,751.206,960.784,920.577,851.546,857.526,789.33,880.268
672.352,439.825,99.67,1813.567,1705.505,1534.804,1132.041,1110.021,1044.876,911.443,965.309,668.206,757.289,955.165,913.876,851.732,853.443,793.536,868.773
672.48,445.577,100.402,1821.206,1706.175,1518.814,1131.021,1106.959,1052.485,918.515,964.99,660.907,752.598,952.773,916.278,848.505,850.454,784.979,875.722
672.608,438.763,99.371,1802.021,1720.082,1519.598,1128.062,1101.546,1038.433,907.021,966.887,664.825,753.959,951.216,917.722,848.722,843.897,778.629,867.423
672.737,438.979,99.309,1791.804,1706.082,1521.907,1123.691,1103.505,1034.969,911.0,960.536,659.804,756.258,944.423,910.464,848.34,843.0,790.608,870.01
672.865,435.814,99.021,1805.031,1710.433,1516.289,1117.258,1098.866,1029.918,904.505,958.175,659.773,753.052,947.155,900.155,850.082,842.309,779.938,857.938
672.993,437.278,100.33,1807.124,1702.938,1504.67,1113.062,1093.443,1035.103,900.206,961.536,655.928,738.495,948.247,904.021,846.423,849.938,780.784,862.753
673.121,439.588,100.485,1780.144,1696.052,1497.866,1114.804,1091.0,1028.619,898.67,954.093,662.557,750.691,941.948,902.588,838.887,836.887,776.825,859.67
673.249,436.0,99.866,1778.454,1678.258,1495.68,1115.01,1092.649,1017.691,899.505,945.629,657.113,744.021,943.371,903.505,834.381,834.062,777.773,865.856
673.377,434.773,98.619,1770.691,1660.763,1478.773,1102.639,1080.68,1015.021,895.979,949.124,649.866,735.351,939.165,904.278,840.237,839.918,773.567,851.794
673.505,430.948,100.454,1777.784,1662.01,1474.351,1098.464,1075.629,1020.371,901.299,943.134,651.175,739.536,945.124,899.732,841.753,831.041,771.918,856.598
673.633,424.608,99.361,1764.505,1666.237,1494.402,1092.423,1073.381,1007.392,885.155,927.598,645.773,736.876,933.381,892.608,835.918,835.845,763.897,845.34
673.762,426.979,99.072,1746.299,1656.938,1464.206,1098.732,1080.113,997.134,880.505,923.99,649.649,735.505,934.289,900.856,833.289,821.402,764.0,846.546
673.89,430.546,100.732,1756.835,1645.567,1453.577,1099.443,1070.124,1008.464,880.351,929.144,653.433,733.031,937.608,902.557,831.082,817.536,765.381,845.155
674.018,421.289,98.979,1740.392,1650.598,1456.577,1085.423,1071.948,997.845,883.598,921.01,642.113,733.165,929.0,889.0,832.144,823.381,759.361,848.948
674.146,423.33,100.031,1736.67,1637.474,1444.598,1078.639,1066.753,993.887,873.351,918.742,642.835,720.412,925.237,884.515,826.866,822.598,758.495,835.103
674.274,422.093,99.495,1727.928,1630.753,1441.155,1079.784,1059.959,993.722,881.577,917.443,642.784,729.691,930.649,886.835,829.093,822.093,754.536,841.67
674.402,420.371,100.763,1710.227,1631.34,1448.412,1083.67,1054.433,990.732,869.722,911.216,641.66,719.227,922.649,887.876,826.371,825.278,756.351,834.546
674.53,422.196,99.495,1713.515,1617.897,1421.278,1072.608,1052.722,980.979,864.711,904.825,639.186,723.247,925.0,892.093,826.526,808.856,747.887,825.175
674.658,423.052,99.567,1700.876,1603.206,1437.464,1068.052,1051.423,979.082,865.052,917.546,640.052,729.608,925.99,879.361,824.948,817.351,747.32,823.629
674.787,419.423,100.072,1695.567,1610.887,1420.278,1058.165,1030.247,969.598,858.907,896.515,635.196,709.515,907.206,880.918,812.907,802.629,747.68,822.856
674.915,414.474,99.041,1681.536,1596.289,1413.268,1060.928,1044.247,970.794,848.165,901.041,633.701,716.876,902.402,881.227,816.546,803.464,741.443,829.031
675.043,417.464,99.392,1680.928,1596.031,1412.876,1058.804,1046.845,969.753,857.052,895.526,633.0,711.113,912.897,880.711,813.753,810.32,738.505,816.186
675.171,412.515,100.155,1681.278,1591.495,1409.0,1055.113,1031.67,976.031,854.206,896.619,637.907,713.814,909.33,874.701,819.031,812.897,738.196,828.01
675.299,406.0,99.072,1672.34,1579.392,1395.031,1046.196,1019.742,965.268,842.01,889.608,623.134,709.948,904.227,871.753,814.32,806.742,733.33,813.598
675.427,408.0,100.608,1671.485,1576.041,1390.608,1037.505,1025.629,957.907,834.072,887.649,625.68,712.175,899.639,868.454,814.031,802.918,730.052,818.856
675.555,406.423,100.268,1666.897,1575.629,1386.845,1032.907,1015.938,954.835,843.361,888.093,629.546,706.289,901.773,872.691,806.186,801.959,729.423,818.66
675.683,405.041,99.773,1649.34,1560.784,1372.113,1036.0,1010.175,955.763,841.103,880.155,622.031,700.969,898.794,869.423,814.216,796.062,731.093,808.134
675.812,406.68,99.206,1651.258,1552.897,1374.536,1021.526,1008.639,937.948,835.0,866.361,616.959,704.062,894.371,860.237,794.938,795.423,727.536,804.763
675.94,405.33,99.649,1642.567,1545.814,1368.32,1027.186,1004.402,939.557,832.784,868.186,614.258,694.144,889.258,861.948,796.711,789.825,718.206,797.268
676.068,403.464,102.34,1627.0,1531.309,1357.546,1031.113,1004.835,940.928,830.866,867.144,617.062,701.546,896.608,862.423,791.01,788.103,729.062,802.732
676.196,400.113,99.505,1635.196,1524.907,1356.887,1018.948,997.722,922.67,818.536,853.505,618.732,691.371,882.361,855.454,792.371,792.701,717.99,791.526
676.324,403.887,100.567,1626.876,1527.804,1348.247,1022.722,998.062,933.144,818.412,861.041,611.866,689.711,880.784,860.948,794.722,788.619,721.309,795.794
676.452,404.485,100.495,1613.371,1525.165,1350.144,1019.938,992.887,933.649,813.412,868.031,620.773,693.505,887.196,853.289,797.969,782.289,715.103,790.598
676.58,399.68,100.33,1615.072,1522.763,1344.66,1009.969,990.34,930.67,805.474,851.649,615.113,685.649,887.041,859.351,787.237,774.206,715.031,786.835
676.708,394.835,100.515,1616.113,1514.402,1327.629,1010.784,984.165,911.67,805.546,843.948,610.175,683.866,877.124,848.392,785.67,764.289,712.134,787.515
676.837,400.948,97.99,1599.99,1504.103,1325.402,1020.918,992.515,926.103,813.392,854.515,616.557,688.041,891.66,854.649,794.979,787.629,716.918,797.103
676.965,393.175,99.278,1600.588,1518.856,1338.814,1003.299,980.567,907.052,800.433,847.392,609.629,685.237,869.856,849.794,787.887,778.247,708.526,784.216
677.093,398.856,99.722,1599.072,1499.402,1325.887,998.907,979.835,921.557,796.753,841.278,609.928,679.134,872.608,854.206,791.691,782.371,705.247,787.67
677.221,394.732,101.124,1584.918,1483.866,1317.433,1000.124,969.68,911.979,806.01,832.835,601.144,682.505,870.567,846.794,780.732,772.216,708.268,784.701
677.349,389.093,100.577,1570.546,1473.928,1296.629,981.67,956.639,901.804,790.392,824.216,600.072,676.113,859.289,839.278,777.495,767.629,696.371,769.495
677.477,393.278,100.969,1584.495,1496.021,1320.34,987.639,962.866,904.763,789.887,825.876,606.979,681.856,862.526,838.598,772.289,769.485,703.361,778.959
677.605,391.34,99.165,1580.423,1483.361,1300.351,987.021,957.969,900.402,782.0,826.381,599.825,672.66,865.309,833.052,770.216,757.619,694.753,769.918
677.733,393.814,99.722,1565.722,1465.247,1298.124,979.216,959.021,897.082,787.567,831.526,602.515,676.959,860.371,836.536,778.845,770.134,696.402,775.32
677.862,389.103,100.474,1553.536,1460.196,1288.186,980.856,966.536,887.299,789.598,818.031,601.505,670.495,857.196,836.124,774.155,765.598,685.938,769.124
677.99,389.577,100.907,1540.979,1448.289,1288.32,982.247,958.701,890.557,779.052,826.629,600.124,674.598,864.144,845.598,773.608,755.897,694.732,761.691
678.118,389.258,98.299,1536.722,1450.34,1285.227,975.979,952.454,876.67,771.897,815.619,597.134,670.371,855.619,829.351,766.0,761.608,685.052,763.144
678.246,384.371,99.495,1531.649,1445.443,1272.742,961.701,943.268,866.598,765.753,804.856,590.433,660.608,850.773,824.155,765.969,754.649,685.629,764.948
678.374,376.835,99.309,1526.485,1437.32,1276.443,964.289,937.887,870.608,767.938,810.175,592.588,657.505,850.495,831.938,763.351,750.948,678.454,758.99
678.502,383.763,99.722,1525.918,1431.381,1270.753,960.247,942.959,872.897,766.052,812.732,598.124,663.052,839.629,828.082,771.845,747.68,684.536,752.278
678.63,384.361,99.031,1513.103,1424.196,1265.732,954.773,937.608,865.0,759.66,795.577,586.649,656.474,844.845,826.196,759.969,744.784,677.619,754.629
678.758,386.196,99.856,1518.361,1429.155,1259.412,961.526,940.206,873.742,760.371,797.103,590.588,664.557,838.99,825.247,758.804,753.598,681.361,751.711
678.887,378.66,100.351,1518.835,1432.021,1256.99,957.649,920.804,867.423,762.454,796.299,589.784,658.351,835.825,832.742,757.33,745.072,679.309,753.371
679.015,380.124,101.093,1500.268,1408.227,1246.392,954.299,941.887,871.155,763.206,802.237,591.814,660.526,842.299,826.845,762.144,745.979,680.34,755.371
679.143,378.515,99.062,1496.093,1415.742,1239.608,954.722,934.887,861.742,749.351,786.0,585.598,654.206,834.804,820.876,750.495,741.268,675.433,746.454
679.271,370.567,99.206,1500.227,1406.134,1236.041,943.062,926.773,858.845,751.0,796.454,581.278,659.175,836.093,826.773,759.474,737.711,671.093,742.165
679.399,378.381,99.649,1485.701,1392.649,1230.33,941.371,925.701,854.856,748.412,782.155,578.289,654.825,826.103,815.186,758.155,735.278,665.134,743.433
679.527,374.433,99.99,1482.948,1392.649,1228.639,941.639,913.763,846.711,746.103,780.371,590.608,641.969,826.907,813.845,751.876,726.371,665.381,739.722
679.655,373.423,99.196,1481.01,1393.979,1224.897,938.567,914.835,849.68,745.33,780.742,586.247,648.918,827.845,811.722,752.753,731.443,669.423,733.495
679.783,372.423,100.134,1474.825,1385.825,1210.113,938.412,915.206,844.546,750.495,784.639,580.082,648.887,833.649,819.031,750.113,733.433,661.722,733.495
679.912,368.485,98.701,1464.258,1373.732,1215.392,923.66,904.639,848.577,735.113,764.598,577.763,642.041,819.526,807.99,742.67,723.639,662.856,725.577
680.04,370.938,99.732,1465.928,1373.206,1208.124,936.948,908.165,841.629,737.907,775.804,572.68,639.526,827.567,809.835,747.103,734.505,655.278,733.103
680.168,370.299,99.103,1469.443,1376.0,1210.711,929.124,906.01,840.454,730.67,765.402,578.66,641.175,828.866,815.258,750.423,731.485,664.845,740.175
680.296,367.381,99.505,1457.144,1362.639,1203.701,919.443,900.454,832.268,729.144,765.505,568.557,633.804,817.247,808.237,746.237,725.649,653.814,725.907
680.424,372.32,99.268,1458.68,1368.186,1207.928,933.206,900.196,833.691,733.918,765.392,571.598,641.443,816.299,809.557,746.588,730.629,658.856,727.309
680.552,364.165,99.351,1464.381,1356.464,1186.969,919.701,900.794,832.505,728.454,765.474,578.515,638.577,816.536,809.639,744.454,723.258,651.175,723.938
680.68,367.485,98.742,1453.639,1349.0,1202.443,921.629,893.258,830.876,721.629,757.598,572.691,630.34,820.268,802.887,741.784,717.041,658.433,722.155
680.808,364.32,99.567,1440.175,1337.216,1186.175,915.258,881.856,823.309,721.433,755.423,567.423,635.825,814.495,800.68,736.794,725.515,650.186,718.021
680.937,364.041,99.155,1429.247,1346.67,1184.948,918.144,887.629,818.031,723.794,752.577,572.361,637.206,817.557,802.072,736.237,718.443,648.402,721.515
681.065,363.258,99.814,1422.588,1336.835,1183.216,910.32,886.124,825.835,716.701,745.948,569.186,632.629,816.01,808.763,734.536,722.474,656.701,717.814
681.193,365.835,99.196,1423.031,1343.979,1175.052,910.124,887.866,814.093,716.557,743.423,576.021,628.351,803.381,796.814,736.742,718.196,649.505,715.639
681.321,364.309,99.742,1417.041,1327.969,1163.608,904.371,885.402,816.804,714.454,747.196,577.031,630.0,804.33,803.649,734.041,716.68,654.237,706.536
681.449,364.093,99.67,1421.577,1328.526,1162.959,911.155,885.907,811.113,715.814,740.237,565.33,633.351,810.299,796.598,734.392,723.103,643.866,717.392
681.577,362.216,100.113,1415.887,1317.753,1172.093,903.268,874.433,810.784,710.32,736.041,569.485,629.732,808.701,793.01,725.433,712.835,641.206,714.113
681.705,357.381,98.866,1398.34,1312.577,1153.412,889.268,874.66,811.443,704.845,738.918,565.412,625.021,798.938,796.536,730.144,705.392,642.701,706.247
681.833,358.34,98.351,1414.66,1317.01,1157.175,902.784,876.474,798.186,704.392,739.175,564.443,624.66,796.732,797.289,731.959,715.433,638.443,704.722
681.962,359.928,99.938,1400.99,1311.907,1159.938,889.495,871.732,799.598,696.443,733.979,569.897,626.485,795.072,792.866,729.165,713.216,635.093,704.711
682.09,362.784,100.0,1388.381,1313.113,1149.144,898.598,876.175,811.814,704.113,736.711,569.515,628.866,802.948,794.68,723.876,707.536,635.784,708.887
682.218,360.557,99.536,1385.258,1308.959,1157.113,889.371,875.876,799.876,697.165,736.567,567.155,617.649,796.99,796.845,726.784,705.588,637.155,703.124
682.346,354.928,97.763,1395.485,1302.474,1147.505,890.753,869.918,799.443,698.938,727.608,566.144,620.258,796.052,794.546,720.856,701.206,627.732,703.289
682.474,352.247,98.278,1381.103,1296.289,1141.134,884.361,873.041,797.825,695.928,722.928,564.794,618.763,801.237,791.701,723.588,706.835,637.165,700.763
682.602,355.732,98.619,1378.763,1300.144,1144.784,890.361,861.959,802.299,699.258,731.247,564.979,622.454,797.588,796.072,731.206,709.371,638.381,704.649
