lambda[nm],I_Ref[au],I_Dunkel[au],I_70_70[au],I_70_80[au],I_70_90[au],I_70_100[au],I_70_110[au],I_70_120[au],I_70_130[au],I_70_140[au],I_90_70[au],I_90_80[au],I_90_90[au],I_90_100[au],I_90_110[au],I_90_120[au],I_90_130[au],I_90_140[au]
666.458,595.763,100.979,1720.825,1335.351,1110.062,1380.742,1181.835,863.371,733.423,740.608,852.856,1383.938,1993.062,1459.866,1023.753,916.784,746.093,798.268
666.587,586.742,100.443,1639.763,1245.299,1054.649,1369.454,1177.773,863.216,734.186,737.526,849.206,1374.0,1988.32,1475.052,1023.351,911.351,748.124,792.062
666.715,594.804,99.144,1651.598,1259.773,1052.938,1386.01,1186.206,866.773,732.825,741.134,849.299,1387.66,1994.103,1467.773,1017.918,906.175,752.505,795.392
666.843,593.526,100.608,1628.732,1234.082,1050.505,1384.412,1188.216,867.928,733.907,749.794,854.34,1365.505,2008.34,1467.165,1026.804,906.402,754.784,793.062
666.971,591.557,99.567,1642.526,1232.619,1043.258,1381.247,1185.979,863.443,727.814,730.464,842.175,1364.351,1986.052,1462.103,1027.103,900.598,743.381,785.701
667.099,590.938,100.66,1634.948,1249.454,1038.557,1380.67,1192.639,865.464,732.454,740.526,844.33,1362.113,2009.763,1477.196,1028.0,905.536,747.691,796.732
667.227,591.206,99.278,1632.351,1240.495,1054.464,1383.948,1191.443,861.773,730.041,741.598,840.722,1361.948,2025.351,1475.227,1025.959,905.33,749.928,787.546
667.355,586.845,99.567,1644.608,1257.237,1053.474,1384.649,1175.082,858.423,727.485,736.577,834.619,1352.351,2001.309,1462.897,1024.948,898.722,753.598,783.691
667.483,587.237,99.649,1640.454,1245.536,1049.742,1377.742,1176.33,858.567,724.237,737.351,823.794,1342.01,2000.32,1465.361,1030.732,899.01,742.66,793.155
667.612,579.928,99.784,1640.866,1237.557,1050.948,1383.845,1182.165,857.031,722.928,726.979,831.598,1339.515,2013.515,1479.526,1018.041,904.433,744.072,779.186
667.74,580.175,99.505,1622.969,1244.567,1042.216,1382.052,1177.959,855.711,723.918,736.186,825.299,1342.567,1995.113,1474.619,1028.464,900.268,736.711,784.01
667.868,583.412,98.928,1636.557,1241.629,1042.722,1386.722,1183.155,861.289,725.577,725.454,830.196,1324.948,2007.392,1474.351,1024.474,905.577,738.948,785.402
667.996,578.907,100.546,1639.289,1240.423,1036.763,1379.711,1181.351,853.433,722.402,730.969,827.454,1331.01,1999.742,1475.268,1017.412,903.113,735.722,777.979
668.124,582.773,101.082,1637.979,1252.392,1049.639,1381.845,1178.443,853.794,719.918,724.856,816.928,1325.742,2007.144,1480.598,1028.598,906.742,742.216,779.33
668.252,581.691,98.608,1630.433,1237.938,1031.082,1376.536,1177.67,852.639,724.464,730.629,822.072,1316.052,2005.299,1484.309,1021.897,900.845,735.515,784.165
668.38,571.041,100.856,1634.258,1228.722,1032.794,1377.876,1178.186,844.763,717.34,724.299,816.082,1302.753,2003.144,1472.67,1005.598,900.907,726.289,780.052
668.508,582.072,100.804,1630.649,1237.165,1034.072,1379.381,1189.866,856.99,722.948,738.763,822.856,1317.67,2019.34,1491.907,1023.485,915.392,737.979,786.639
668.637,571.825,101.082,1620.897,1221.186,1036.412,1385.093,1173.928,845.01,705.577,725.588,807.299,1298.918,2005.196,1488.443,1012.66,903.515,739.351,774.031
668.765,571.546,100.577,1651.082,1232.722,1030.01,1382.68,1176.113,851.01,713.784,720.258,809.32,1293.588,2012.268,1483.536,1021.495,897.124,735.68,772.856
668.893,572.784,101.454,1632.773,1229.392,1032.907,1377.103,1178.454,844.845,707.412,721.536,812.32,1291.351,1998.876,1480.247,1020.309,902.68,735.381,779.629
669.021,578.515,100.124,1631.165,1231.268,1029.784,1380.216,1185.722,841.423,705.567,715.237,815.68,1291.01,2018.052,1478.701,1031.216,897.742,725.196,772.68
669.149,567.041,99.649,1624.093,1221.598,1023.216,1376.649,1172.907,840.897,702.423,713.742,793.588,1271.794,1982.897,1472.464,1015.072,890.34,728.155,775.124
669.277,571.454,99.835,1623.474,1219.237,1033.577,1362.113,1173.361,837.938,708.619,713.103,800.031,1257.052,1997.835,1476.206,1009.794,890.495,719.175,767.577
669.405,571.196,101.052,1619.495,1229.103,1023.052,1367.32,1173.938,844.515,707.969,717.289,795.299,1278.196,1991.402,1482.711,1009.969,892.021,718.969,766.474
669.533,569.608,99.093,1622.959,1221.639,1017.567,1375.021,1177.01,847.134,703.299,711.371,791.155,1270.443,2005.763,1491.165,1016.278,896.082,726.196,772.99
669.662,567.289,99.67,1616.237,1224.515,1026.423,1376.536,1175.165,840.155,706.918,717.196,794.835,1262.041,2013.67,1479.103,1017.598,893.753,723.742,767.423
669.79,560.763,100.0,1618.237,1224.309,1025.186,1372.68,1166.711,832.928,702.474,711.66,792.031,1253.722,1983.814,1475.588,1010.732,890.814,717.495,756.938
669.918,565.237,99.093,1610.134,1217.247,1009.959,1371.546,1171.392,834.021,701.804,714.701,791.144,1244.938,2007.928,1485.918,1013.577,893.402,724.402,770.144
670.046,562.278,99.835,1613.773,1215.041,1014.041,1376.67,1168.247,828.845,701.144,720.113,783.918,1244.66,1995.938,1475.34,1017.99,886.99,724.052,766.155
670.174,554.722,100.753,1616.289,1221.196,1016.866,1374.938,1174.33,832.01,699.866,709.639,785.144,1236.526,2005.268,1485.351,1017.763,896.227,713.041,764.66
670.302,561.433,100.856,1610.381,1201.835,1003.711,1365.639,1175.103,817.794,697.495,704.474,783.67,1245.99,1987.577,1483.794,1011.619,887.639,721.979,762.495
670.43,555.948,100.66,1598.856,1205.258,1010.784,1367.485,1163.33,825.196,688.309,697.155,773.371,1230.299,1987.443,1481.165,1005.649,880.876,708.144,756.773
670.558,554.464,101.68,1603.381,1208.505,998.34,1363.454,1174.361,823.629,692.165,709.979,770.979,1219.278,1976.216,1476.33,1015.505,890.701,715.505,756.66
670.687,556.196,100.546,1603.278,1200.155,1008.32,1363.763,1163.784,829.763,696.526,704.969,769.691,1213.608,1982.505,1483.711,1004.825,885.701,709.567,761.505
670.815,551.619,98.907,1606.072,1209.351,1003.423,1360.773,1158.897,821.845,687.701,699.247,762.103,1208.196,1972.68,1480.412,1004.536,881.165,703.835,750.773
670.943,555.381,100.711,1597.32,1206.247,1001.072,1364.227,1164.495,827.742,694.711,695.804,771.691,1211.557,1979.041,1491.691,1014.216,888.588,710.835,752.464
671.071,550.186,100.691,1596.175,1191.794,991.907,1351.082,1166.268,815.082,693.464,697.588,761.732,1203.928,1971.474,1478.505,998.897,880.887,708.866,750.031
671.199,554.845,98.113,1604.948,1199.825,1005.103,1367.196,1156.505,819.062,681.216,701.907,753.01,1199.691,1982.722,1474.68,996.588,874.753,698.062,740.392
671.327,549.237,99.175,1589.557,1190.608,997.918,1357.536,1144.969,814.165,685.361,695.66,757.113,1190.134,1979.722,1471.278,1009.186,873.866,697.959,746.34
671.455,549.361,99.794,1594.629,1199.464,991.062,1359.237,1154.258,813.794,683.701,685.392,755.268,1180.814,1972.237,1480.536,1005.773,877.732,703.918,735.082
671.583,548.041,100.093,1595.237,1201.062,991.577,1362.454,1157.216,821.608,681.794,696.907,756.887,1196.01,1981.299,1477.691,1011.835,871.897,700.948,742.577
671.712,542.01,100.01,1587.01,1191.155,985.474,1356.649,1149.186,810.392,678.134,691.175,752.979,1168.515,1962.557,1468.608,1003.144,863.876,699.691,737.515
671.84,546.979,100.66,1597.124,1181.567,987.0,1341.577,1153.897,811.443,677.103,691.938,744.113,1169.66,1973.278,1475.732,992.206,865.299,695.887,740.062
671.968,543.01,99.732,1591.608,1187.598,980.928,1346.165,1150.144,809.361,676.598,681.515,748.216,1164.649,1959.866,1473.845,995.856,860.773,695.082,741.093
672.096,539.711,99.845,1568.876,1177.546,977.907,1346.711,1142.082,807.804,673.433,682.711,744.289,1159.423,1955.969,1481.196,995.062,869.206,699.577,741.495
672.224,541.072,100.588,1568.711,1169.278,974.041,1335.237,1150.289,807.835,668.196,684.794,736.784,1153.629,1956.021,1476.969,987.402,870.041,695.557,741.979
672.352,542.289,99.67,1563.536,1175.433,970.588,1327.948,1148.619,800.856,672.196,682.856,736.021,1152.567,1959.825,1474.711,994.371,866.082,688.691,731.907
672.48,541.773,100.402,1573.742,1174.32,974.124,1337.103,1148.206,802.907,671.753,685.01,735.32,1147.526,1950.206,1473.247,996.309,870.732,688.959,732.742
672.608,537.897,99.371,1566.825,1168.227,977.814,1339.155,1151.959,798.814,669.948,675.32,725.371,1131.216,1950.113,1466.268,997.68,859.392,691.361,723.402
672.737,536.464,99.309,1569.021,1167.0,964.845,1329.979,1139.0,798.495,665.196,677.392,730.619,1133.495,1946.165,1486.392,989.515,863.113,683.485,724.887
672.865,532.247,99.021,1578.722,1178.732,965.742,1331.247,1136.454,793.392,665.66,665.866,716.175,1122.196,1939.443,1465.825,989.866,859.639,680.186,726.258
672.993,537.649,100.33,1569.66,1170.918,969.186,1326.021,1129.01,795.227,661.247,671.67,721.515,1127.485,1929.557,1470.907,994.433,855.464,684.474,718.33
673.121,532.031,100.485,1563.577,1167.371,960.835,1326.557,1146.722,792.34,654.701,670.711,724.495,1112.794,1943.0,1467.866,990.474,856.247,680.495,720.0
673.249,525.649,99.866,1559.66,1155.0,958.412,1331.505,1134.876,788.464,663.433,673.34,720.021,1103.33,1939.979,1465.258,989.155,853.732,677.412,716.021
673.377,527.093,98.619,1553.546,1157.33,953.526,1317.897,1139.691,784.062,658.371,664.485,717.608,1105.763,1926.144,1452.639,982.753,856.794,674.773,726.227
673.505,527.969,100.454,1553.0,1169.918,958.309,1330.33,1140.825,790.124,653.608,666.144,714.722,1097.443,1934.433,1467.402,984.598,856.722,680.103,718.835
673.633,516.588,99.361,1556.876,1161.814,947.804,1311.536,1121.938,780.443,649.041,663.258,702.907,1093.897,1904.546,1456.165,974.474,848.082,671.165,716.732
673.762,516.113,99.072,1543.361,1154.175,951.876,1321.619,1124.433,776.464,655.804,656.454,698.052,1080.701,1904.505,1454.948,981.608,838.361,671.907,710.165
673.89,521.186,100.732,1558.258,1155.866,949.866,1324.742,1120.845,785.495,653.299,663.918,706.639,1081.082,1917.01,1454.237,977.763,846.608,672.423,714.804
674.018,527.165,98.979,1548.412,1147.979,945.825,1317.124,1124.258,777.701,645.144,658.598,694.835,1082.979,1908.021,1465.577,969.856,844.464,671.268,708.206
674.146,516.66,100.031,1547.887,1154.041,946.361,1315.887,1115.68,780.443,644.464,654.268,694.794,1073.072,1895.505,1451.433,978.351,841.402,666.227,706.722
674.274,521.052,99.495,1538.33,1139.825,938.959,1308.969,1131.124,774.361,643.423,660.32,691.928,1063.34,1901.247,1454.804,971.196,847.381,665.0,714.722
674.402,513.866,100.763,1539.093,1138.773,941.814,1314.753,1115.835,775.01,639.67,656.113,691.897,1060.433,1888.938,1453.845,968.691,842.794,665.577,699.825
674.53,513.938,99.495,1528.969,1136.701,934.866,1311.227,1112.289,767.557,643.134,652.165,691.629,1053.598,1893.763,1449.701,966.402,845.144,666.567,701.722
674.658,519.423,99.567,1537.175,1141.155,937.742,1309.629,1115.515,769.464,645.711,652.103,688.216,1052.072,1901.258,1456.804,972.639,840.34,662.165,704.443
674.787,509.969,100.072,1530.072,1133.763,930.093,1300.082,1109.041,772.412,634.938,641.814,680.082,1034.99,1875.237,1442.309,968.433,830.887,656.052,689.206
674.915,517.526,99.041,1524.99,1132.608,932.907,1293.928,1106.588,766.124,644.289,649.34,680.701,1042.082,1884.598,1447.567,970.124,836.01,658.99,695.515
675.043,510.825,99.392,1534.072,1134.381,936.835,1301.773,1112.082,765.546,636.732,652.082,682.794,1039.825,1871.124,1443.732,976.485,834.979,658.423,700.979
675.171,504.289,100.155,1521.464,1131.526,926.742,1298.505,1113.588,763.845,631.495,650.278,677.969,1025.33,1862.629,1436.701,964.845,832.598,656.474,688.608
675.299,505.753,99.072,1519.454,1120.928,923.062,1291.474,1104.464,768.423,624.701,643.722,672.34,1021.186,1873.165,1434.619,962.258,839.68,653.763,696.041
675.427,508.99,100.608,1526.546,1130.742,923.763,1291.041,1105.897,757.485,628.866,646.835,674.464,1022.67,1858.464,1439.629,960.649,830.062,654.196,688.392
675.555,505.01,100.268,1529.103,1133.753,931.526,1292.804,1105.031,758.918,626.876,636.598,667.979,1015.082,1855.918,1450.309,972.134,826.608,655.835,694.485
675.683,502.237,99.773,1505.258,1111.619,920.897,1286.443,1100.804,764.34,624.495,636.701,670.588,1005.186,1850.567,1435.33,960.041,836.196,643.237,691.495
675.812,498.557,99.206,1503.299,1119.804,916.773,1290.01,1094.412,751.742,619.536,636.753,661.763,1002.876,1844.763,1427.67,960.227,828.124,647.175,685.907
675.94,500.515,99.649,1501.289,1108.691,913.711,1272.206,1092.691,751.711,621.113,632.485,664.464,993.515,1821.546,1433.381,953.371,815.278,639.34,678.897
676.068,505.856,102.34,1496.866,1110.412,905.938,1274.134,1088.814,756.031,627.866,630.928,666.041,1002.402,1842.835,1429.742,958.629,828.526,648.732,680.124
676.196,494.711,99.505,1507.649,1117.526,909.237,1270.082,1096.753,745.546,616.773,626.227,662.897,983.505,1833.134,1421.619,951.546,813.536,636.082,678.237
676.324,499.526,100.567,1500.237,1114.557,897.351,1277.948,1096.01,746.619,615.32,622.835,654.34,986.103,1832.887,1420.505,946.918,817.876,635.794,680.763
676.452,495.423,100.495,1509.268,1106.732,911.928,1266.278,1082.763,753.526,618.268,624.825,650.33,981.763,1831.247,1423.711,950.351,818.237,640.093,674.412
676.58,496.99,100.33,1496.402,1097.536,901.155,1276.845,1085.113,743.485,610.629,625.701,651.278,976.629,1826.381,1426.567,950.247,814.495,638.536,674.412
676.708,490.113,100.515,1498.536,1109.052,896.567,1267.258,1082.763,742.351,614.876,628.196,646.804,968.134,1820.773,1429.361,944.01,810.155,633.113,665.124
676.837,493.196,97.99,1479.165,1104.072,896.598,1278.0,1095.206,744.619,617.392,631.144,656.381,974.876,1831.907,1438.134,951.938,819.536,640.072,675.021
676.965,489.856,99.278,1491.093,1102.907,903.557,1268.031,1075.804,737.278,606.536,618.041,642.124,966.753,1821.289,1434.845,946.186,804.897,633.155,672.361
677.093,491.907,99.722,1500.34,1108.268,903.825,1276.577,1088.278,738.701,605.206,620.969,646.526,965.175,1819.165,1426.072,957.113,818.845,636.732,675.948
677.221,489.33,101.124,1480.948,1096.464,889.041,1263.082,1086.753,734.278,604.763,618.68,632.515,958.423,1812.454,1434.608,941.845,819.0,629.546,679.619
677.349,483.031,100.577,1475.649,1090.072,883.082,1258.814,1076.165,730.515,599.093,617.619,635.577,949.804,1795.742,1415.515,940.196,797.773,624.443,667.691
677.477,489.722,100.969,1487.144,1090.144,896.021,1257.021,1081.969,741.474,605.557,612.454,639.907,944.237,1815.67,1431.402,948.825,807.619,629.588,673.227
677.605,482.536,99.165,1488.309,1102.619,889.216,1249.619,1068.619,724.887,601.691,611.742,631.969,933.856,1791.835,1410.402,934.649,796.371,620.371,660.856
677.733,482.433,99.722,1472.588,1087.732,880.866,1257.588,1072.175,733.814,608.268,616.072,633.835,951.99,1800.856,1421.01,947.526,801.773,628.907,668.732
677.862,480.082,100.474,1467.134,1088.216,880.474,1261.505,1064.948,726.041,591.742,610.371,633.588,927.351,1793.948,1425.928,944.247,800.144,617.433,660.165
677.99,478.732,100.907,1472.402,1076.392,884.031,1250.216,1066.464,729.351,596.0,604.907,625.485,927.928,1791.99,1416.423,940.66,800.515,622.763,663.041
678.118,485.464,98.299,1483.371,1078.99,880.938,1246.876,1067.753,727.546,595.598,607.68,626.485,926.443,1783.216,1416.67,935.423,796.99,618.505,654.639
678.246,469.351,99.495,1462.495,1072.392,875.412,1247.134,1070.165,720.371,591.742,605.67,626.289,916.835,1766.794,1408.155,932.835,796.969,610.866,652.103
678.374,474.155,99.309,1473.278,1079.041,878.948,1236.804,1056.278,715.887,594.361,598.526,616.278,919.32,1771.845,1410.701,931.979,789.99,612.299,646.443
678.502,479.237,99.722,1468.907,1084.433,877.722,1250.577,1064.155,726.402,590.134,607.887,615.948,913.814,1773.144,1416.34,935.835,795.433,614.278,654.0
678.63,465.598,99.031,1456.165,1070.876,871.794,1235.99,1051.237,717.144,587.577,605.103,611.99,906.392,1756.546,1402.876,929.196,791.887,607.351,649.825
678.758,473.247,99.856,1460.072,1077.165,876.237,1243.175,1055.0,718.144,588.041,604.907,612.227,911.423,1763.866,1412.186,934.371,791.289,610.124,649.361
678.887,473.557,100.351,1471.887,1072.907,880.289,1242.34,1063.835,723.928,586.186,600.959,610.237,907.412,1758.052,1413.99,938.144,791.959,605.0,653.247
679.015,476.546,101.093,1461.866,1068.433,862.722,1242.773,1071.66,726.031,594.577,600.979,606.588,906.814,1774.474,1419.247,940.845,794.969,622.155,652.629
679.143,465.928,99.062,1451.99,1057.33,867.526,1233.526,1052.515,718.691,583.66,595.773,602.443,898.845,1751.969,1389.948,919.412,780.856,607.691,638.01
679.271,465.608,99.206,1454.412,1063.495,862.392,1246.371,1056.629,717.165,585.474,594.804,599.639,890.546,1745.99,1411.918,936.742,786.897,607.577,643.495
679.399,465.062,99.649,1442.825,1064.763,856.186,1239.165,1050.351,708.629,581.66,591.299,601.113,890.598,1748.093,1412.402,933.938,785.32,603.629,640.536
679.527,464.309,99.99,1451.959,1061.01,858.546,1239.639,1041.01,714.639,576.072,591.691,595.691,886.062,1747.309,1395.722,922.186,784.546,599.784,640.268
679.655,462.021,99.196,1459.588,1058.619,856.639,1238.186,1045.093,710.629,575.237,593.505,600.495,875.732,1735.206,1406.196,927.959,778.258,607.835,639.052
679.783,464.485,100.134,1443.021,1059.526,857.299,1230.67,1056.289,707.979,577.856,592.216,596.443,881.113,1737.546,1394.546,938.711,786.619,603.155,637.165
679.912,456.082,98.701,1427.907,1061.794,851.608,1228.814,1042.67,705.773,572.103,582.784,586.938,867.0,1717.546,1396.845,914.546,779.361,596.959,635.32
680.04,461.371,99.732,1446.33,1053.361,853.371,1233.99,1043.196,706.753,578.155,590.887,590.371,869.474,1734.887,1410.113,924.361,779.866,597.186,634.928
680.168,460.557,99.103,1453.165,1057.99,848.433,1237.041,1045.32,705.082,570.918,587.351,593.959,859.701,1734.392,1413.443,929.216,781.577,595.144,631.763
680.296,456.474,99.505,1443.093,1053.309,847.979,1220.062,1044.196,700.825,562.062,585.505,583.32,852.299,1711.557,1386.072,914.041,772.845,592.0,630.99
680.424,460.392,99.268,1447.062,1054.165,845.66,1229.608,1051.814,702.443,570.278,585.732,586.691,847.196,1725.814,1402.505,927.134,784.381,590.577,633.454
680.552,454.0,99.351,1442.68,1049.619,844.619,1214.577,1043.732,694.619,571.588,576.268,589.557,851.258,1707.041,1406.485,921.794,772.278,590.619,627.247
680.68,457.381,98.742,1437.732,1049.598,849.577,1227.938,1046.134,700.0,564.021,577.351,581.361,855.753,1712.268,1399.495,923.742,773.546,591.443,635.289
680.808,457.412,99.567,1436.907,1040.186,838.68,1224.34,1040.247,701.557,563.876,577.351,583.278,847.144,1703.701,1388.691,917.165,775.33,587.381,628.247
680.937,453.433,99.155,1434.258,1045.33,841.866,1221.34,1045.907,700.557,564.804,577.454,582.67,844.825,1701.505,1398.186,926.433,776.454,591.649,626.701
681.065,455.454,99.814,1431.052,1040.454,835.557,1219.649,1035.577,701.825,558.866,576.784,583.113,834.814,1703.825,1402.072,913.557,774.887,594.928,625.608
681.193,449.598,99.196,1430.557,1041.598,835.526,1218.804,1039.464,696.371,558.588,569.299,575.268,839.237,1695.66,1393.33,914.268,771.732,587.536,621.371
681.321,454.268,99.742,1429.99,1036.062,837.433,1218.742,1042.423,698.412,558.299,572.948,576.33,835.443,1702.588,1402.0,922.753,768.68,586.32,616.031
681.449,449.722,99.67,1432.505,1027.897,842.392,1222.66,1033.124,693.938,563.041,570.835,570.876,844.33,1705.134,1387.876,917.062,761.639,585.979,623.32
681.577,443.237,100.113,1430.34,1038.351,827.753,1220.113,1043.515,690.474,555.062,565.258,571.031,829.34,1694.268,1389.866,914.144,772.412,579.66,616.082
681.705,442.804,98.866,1414.918,1026.794,824.402,1212.979,1042.598,696.68,552.01,565.907,570.711,813.216,1666.412,1392.206,921.052,770.289,579.763,611.34
681.833,443.134,98.351,1414.072,1031.835,830.619,1216.753,1039.546,691.196,546.753,565.062,561.722,819.33,1682.536,1394.598,919.485,762.619,580.361,612.68
681.962,450.938,99.938,1424.062,1037.918,822.124,1217.979,1034.969,683.175,556.258,570.546,563.041,823.268,1680.546,1392.495,914.577,773.216,579.34,610.814
682.09,445.454,100.0,1418.856,1038.948,820.515,1219.402,1037.701,688.454,550.928,566.237,567.773,811.959,1685.773,1404.423,915.433,766.753,581.67,621.443
682.218,440.918,99.536,1415.598,1032.258,822.021,1210.237,1038.753,677.784,547.68,565.381,566.732,813.474,1685.835,1408.175,919.216,764.175,584.918,621.732
